,dataset,percent labeled,fold,base,filter,f1-score,mean squared error,accuracy score
1803,ecoli.csv,0.35,3,KNeighborsClassifier,LSSm,0.7103973168214656,6.588235294117647,0.7647058823529411
1804,ecoli.csv,0.35,4,KNeighborsClassifier,LSSm,0.0,10.529411764705882,0.0
1805,ecoli.csv,0.35,5,KNeighborsClassifier,LSSm,0.0427807486631016,8.147058823529411,0.0294117647058823
1806,ecoli.csv,0.35,6,KNeighborsClassifier,LSSm,0.1731601731601731,9.181818181818182,0.1515151515151515
1807,ecoli.csv,0.35,7,KNeighborsClassifier,LSSm,0.0,10.545454545454543,0.0
1808,ecoli.csv,0.35,8,KNeighborsClassifier,LSSm,0.0173160173160173,6.696969696969697,0.0303030303030303
1809,ecoli.csv,0.35,9,KNeighborsClassifier,LSSm,0.5582425237597651,2.727272727272727,0.5757575757575758
1810,ecoli.csv,0.35,0,DecisionTreeClassifier,LSSm,0.0,5.0,0.0
1811,ecoli.csv,0.35,1,DecisionTreeClassifier,LSSm,0.0514705882352941,5.941176470588236,0.0294117647058823
1812,ecoli.csv,0.35,2,DecisionTreeClassifier,LSSm,0.0,9.470588235294118,0.0
1813,ecoli.csv,0.35,3,DecisionTreeClassifier,LSSm,0.1680672268907563,9.0,0.1470588235294117
1814,ecoli.csv,0.35,4,DecisionTreeClassifier,LSSm,0.1040998217468805,8.058823529411764,0.088235294117647
1815,ecoli.csv,0.35,5,DecisionTreeClassifier,LSSm,0.0633484162895927,9.764705882352942,0.0588235294117647
1816,ecoli.csv,0.35,6,DecisionTreeClassifier,LSSm,0.0353535353535353,4.9393939393939394,0.0303030303030303
1817,ecoli.csv,0.35,7,DecisionTreeClassifier,LSSm,0.0353535353535353,9.151515151515152,0.0303030303030303
1818,ecoli.csv,0.35,8,DecisionTreeClassifier,LSSm,0.0659932659932659,5.818181818181818,0.0606060606060606
1819,ecoli.csv,0.35,9,DecisionTreeClassifier,LSSm,0.1118881118881118,6.0606060606060606,0.0909090909090909
1820,ecoli.csv,0.35,0,GaussianNB,LSSm,0.0514705882352941,9.852941176470589,0.0294117647058823
1821,ecoli.csv,0.35,1,GaussianNB,LSSm,0.0,8.235294117647058,0.0
1822,ecoli.csv,0.35,2,GaussianNB,LSSm,0.0032679738562091,6.735294117647059,0.0294117647058823
1823,ecoli.csv,0.35,3,GaussianNB,LSSm,0.188235294117647,12.647058823529411,0.1764705882352941
1824,ecoli.csv,0.35,4,GaussianNB,LSSm,0.0,10.647058823529411,0.0
1825,ecoli.csv,0.35,5,GaussianNB,LSSm,0.0305010893246187,10.764705882352942,0.0294117647058823
1826,ecoli.csv,0.35,6,GaussianNB,LSSm,0.0,12.787878787878787,0.0
1827,ecoli.csv,0.35,7,GaussianNB,LSSm,0.0,10.090909090909092,0.0
1828,ecoli.csv,0.35,8,GaussianNB,LSSm,0.5063131313131314,9.030303030303031,0.5757575757575758
1829,ecoli.csv,0.35,9,GaussianNB,LSSm,0.5475265475265475,5.757575757575758,0.5454545454545454
1830,glass.csv,0.35,0,KNeighborsClassifier,LSSm,0.1181818181818181,4.909090909090909,0.0909090909090909
1831,glass.csv,0.35,1,KNeighborsClassifier,LSSm,0.0848484848484848,4.545454545454546,0.0909090909090909
1832,glass.csv,0.35,2,KNeighborsClassifier,LSSm,0.106060606060606,4.363636363636363,0.1363636363636363
1833,glass.csv,0.35,3,KNeighborsClassifier,LSSm,0.1590909090909091,4.909090909090909,0.1363636363636363
1834,glass.csv,0.35,4,KNeighborsClassifier,LSSm,0.1428571428571428,6.047619047619048,0.1428571428571428
1835,glass.csv,0.35,5,KNeighborsClassifier,LSSm,0.1720969089390142,2.333333333333333,0.238095238095238
1836,glass.csv,0.35,6,KNeighborsClassifier,LSSm,0.0,5.666666666666667,0.0
1837,glass.csv,0.35,7,KNeighborsClassifier,LSSm,0.0555555555555555,7.238095238095238,0.0476190476190476
1838,glass.csv,0.35,8,KNeighborsClassifier,LSSm,0.0746031746031745,4.190476190476191,0.0952380952380952
1839,glass.csv,0.35,9,KNeighborsClassifier,LSSm,0.1025641025641025,7.619047619047619,0.0952380952380952
1840,glass.csv,0.35,0,DecisionTreeClassifier,LSSm,0.0727272727272727,4.636363636363637,0.0454545454545454
1841,glass.csv,0.35,1,DecisionTreeClassifier,LSSm,0.1570247933884297,5.227272727272728,0.1363636363636363
1842,glass.csv,0.35,2,DecisionTreeClassifier,LSSm,0.1297591297591297,3.909090909090909,0.0909090909090909
1843,glass.csv,0.35,3,DecisionTreeClassifier,LSSm,0.0489510489510489,5.227272727272728,0.0454545454545454
1844,glass.csv,0.35,4,DecisionTreeClassifier,LSSm,0.1322751322751322,8.095238095238095,0.0952380952380952
1845,glass.csv,0.35,5,DecisionTreeClassifier,LSSm,0.2377372001432151,2.857142857142857,0.3333333333333333
1846,glass.csv,0.35,6,DecisionTreeClassifier,LSSm,0.0512820512820512,3.6666666666666665,0.0476190476190476
1847,glass.csv,0.35,7,DecisionTreeClassifier,LSSm,0.1333333333333333,5.809523809523809,0.0952380952380952
1848,glass.csv,0.35,8,DecisionTreeClassifier,LSSm,0.1777777777777777,3.0476190476190474,0.1904761904761904
1849,glass.csv,0.35,9,DecisionTreeClassifier,LSSm,0.1631701631701631,6.285714285714286,0.1428571428571428
1850,glass.csv,0.35,0,GaussianNB,LSSm,0.0,4.227272727272728,0.0
1851,glass.csv,0.35,1,GaussianNB,LSSm,0.1652892561983471,3.272727272727273,0.2272727272727272
1852,glass.csv,0.35,2,GaussianNB,LSSm,0.12004662004662,2.4545454545454546,0.1363636363636363
1853,glass.csv,0.35,3,GaussianNB,LSSm,0.1212121212121211,3.590909090909091,0.1363636363636363
1854,glass.csv,0.35,4,GaussianNB,LSSm,0.1792717086834734,6.333333333333333,0.1904761904761904
1855,glass.csv,0.35,5,GaussianNB,LSSm,0.2633408919123204,3.1904761904761907,0.3333333333333333
1856,glass.csv,0.35,6,GaussianNB,LSSm,0.0211640211640211,3.571428571428572,0.0952380952380952
1857,glass.csv,0.35,7,GaussianNB,LSSm,0.2571428571428572,2.523809523809524,0.3333333333333333
1858,glass.csv,0.35,8,GaussianNB,LSSm,0.0,3.333333333333333,0.0
1859,glass.csv,0.35,9,GaussianNB,LSSm,0.286231884057971,5.238095238095238,0.3809523809523809
1860,imageSegmentation.csv,0.35,0,KNeighborsClassifier,LSSm,0.7653061224489794,1.5238095238095235,0.7619047619047619
1861,imageSegmentation.csv,0.35,1,KNeighborsClassifier,LSSm,0.8438775510204082,1.380952380952381,0.8571428571428571
1862,imageSegmentation.csv,0.35,2,KNeighborsClassifier,LSSm,0.8523809523809524,1.1428571428571428,0.8571428571428571
1863,imageSegmentation.csv,0.35,3,KNeighborsClassifier,LSSm,0.8047619047619047,1.5714285714285714,0.8095238095238095
1864,imageSegmentation.csv,0.35,4,KNeighborsClassifier,LSSm,0.7962585034013605,1.5714285714285714,0.8095238095238095
1865,imageSegmentation.csv,0.35,5,KNeighborsClassifier,LSSm,0.8010204081632653,1.9047619047619049,0.8095238095238095
1866,imageSegmentation.csv,0.35,6,KNeighborsClassifier,LSSm,0.7476190476190476,1.619047619047619,0.7619047619047619
1867,imageSegmentation.csv,0.35,7,KNeighborsClassifier,LSSm,0.7391156462585035,1.8571428571428568,0.7619047619047619
1868,imageSegmentation.csv,0.35,8,KNeighborsClassifier,LSSm,0.8047619047619047,2.142857142857143,0.8095238095238095
1869,imageSegmentation.csv,0.35,9,KNeighborsClassifier,LSSm,0.8523809523809524,1.9523809523809523,0.8571428571428571
1870,imageSegmentation.csv,0.35,0,DecisionTreeClassifier,LSSm,0.8401360544217686,0.4285714285714285,0.8571428571428571
1871,imageSegmentation.csv,0.35,1,DecisionTreeClassifier,LSSm,0.7547619047619049,1.761904761904762,0.7619047619047619
1872,imageSegmentation.csv,0.35,2,DecisionTreeClassifier,LSSm,1.0,0.0,1.0
1873,imageSegmentation.csv,0.35,3,DecisionTreeClassifier,LSSm,0.8625850340136054,0.2857142857142857,0.8571428571428571
1874,imageSegmentation.csv,0.35,4,DecisionTreeClassifier,LSSm,0.9034013605442176,0.8095238095238095,0.9047619047619048
1875,imageSegmentation.csv,0.35,5,DecisionTreeClassifier,LSSm,0.7153061224489795,2.333333333333333,0.7619047619047619
1876,imageSegmentation.csv,0.35,6,DecisionTreeClassifier,LSSm,0.8149659863945578,0.8571428571428571,0.8095238095238095
1877,imageSegmentation.csv,0.35,7,DecisionTreeClassifier,LSSm,0.7972789115646257,0.8571428571428571,0.8095238095238095
1878,imageSegmentation.csv,0.35,8,DecisionTreeClassifier,LSSm,0.9510204081632652,0.1904761904761904,0.9523809523809524
1879,imageSegmentation.csv,0.35,9,DecisionTreeClassifier,LSSm,0.8149659863945578,0.6190476190476191,0.8095238095238095
1880,imageSegmentation.csv,0.35,0,GaussianNB,LSSm,0.5285714285714287,3.7142857142857135,0.5714285714285714
1881,imageSegmentation.csv,0.35,1,GaussianNB,LSSm,0.4868131868131868,3.761904761904762,0.4761904761904761
1882,imageSegmentation.csv,0.35,2,GaussianNB,LSSm,0.630952380952381,1.5714285714285714,0.6666666666666666
1883,imageSegmentation.csv,0.35,3,GaussianNB,LSSm,0.7054421768707483,2.1904761904761907,0.7142857142857143
1884,imageSegmentation.csv,0.35,4,GaussianNB,LSSm,0.4875283446712017,5.333333333333333,0.5238095238095238
1885,imageSegmentation.csv,0.35,5,GaussianNB,LSSm,0.6173469387755103,2.142857142857143,0.6666666666666666
1886,imageSegmentation.csv,0.35,6,GaussianNB,LSSm,0.6551020408163266,1.1904761904761905,0.6666666666666666
1887,imageSegmentation.csv,0.35,7,GaussianNB,LSSm,0.5947845804988662,2.1904761904761907,0.5714285714285714
1888,imageSegmentation.csv,0.35,8,GaussianNB,LSSm,0.5904761904761905,2.619047619047619,0.6190476190476191
1889,imageSegmentation.csv,0.35,9,GaussianNB,LSSm,0.7163265306122449,1.5238095238095235,0.7619047619047619
1890,indian-liver.csv,0.35,0,KNeighborsClassifier,LSSm,0.2333981661572659,1.2372881355932204,0.1694915254237288
1891,indian-liver.csv,0.35,1,KNeighborsClassifier,LSSm,0.1611768468180364,1.5084745762711864,0.1016949152542373
1892,indian-liver.csv,0.35,2,KNeighborsClassifier,LSSm,0.1498661909009812,1.305084745762712,0.1016949152542373
1893,indian-liver.csv,0.35,3,KNeighborsClassifier,LSSm,0.1877394636015325,1.4482758620689655,0.1206896551724138
1894,indian-liver.csv,0.35,4,KNeighborsClassifier,LSSm,0.3323911814584511,1.3275862068965518,0.2413793103448276
1895,indian-liver.csv,0.35,5,KNeighborsClassifier,LSSm,0.2794918330308529,1.4310344827586208,0.1896551724137931
1896,indian-liver.csv,0.35,6,KNeighborsClassifier,LSSm,0.2736373748609566,1.206896551724138,0.2068965517241379
1897,indian-liver.csv,0.35,7,KNeighborsClassifier,LSSm,0.1542319749216301,1.362068965517241,0.1034482758620689
1898,indian-liver.csv,0.35,8,KNeighborsClassifier,LSSm,0.1663286004056795,1.5689655172413792,0.1034482758620689
1899,indian-liver.csv,0.35,9,KNeighborsClassifier,LSSm,0.2094508301404853,1.4827586206896552,0.1379310344827586
1900,indian-liver.csv,0.35,0,DecisionTreeClassifier,LSSm,0.3504563233376792,1.2372881355932204,0.2711864406779661
1901,indian-liver.csv,0.35,1,DecisionTreeClassifier,LSSm,0.2454704850964348,1.3898305084745763,0.1694915254237288
1902,indian-liver.csv,0.35,2,DecisionTreeClassifier,LSSm,0.3285528031290743,1.2033898305084745,0.2542372881355932
1903,indian-liver.csv,0.35,3,DecisionTreeClassifier,LSSm,0.3561334087054833,1.362068965517241,0.2586206896551724
1904,indian-liver.csv,0.35,4,DecisionTreeClassifier,LSSm,0.21455938697318,1.4827586206896552,0.1379310344827586
1905,indian-liver.csv,0.35,5,DecisionTreeClassifier,LSSm,0.1737931034482758,1.6206896551724137,0.1034482758620689
1906,indian-liver.csv,0.35,6,DecisionTreeClassifier,LSSm,0.1799373040752351,1.396551724137931,0.1206896551724138
1907,indian-liver.csv,0.35,7,DecisionTreeClassifier,LSSm,0.2591954022988505,1.2758620689655171,0.1896551724137931
1908,indian-liver.csv,0.35,8,DecisionTreeClassifier,LSSm,0.2396259497369959,1.293103448275862,0.1724137931034483
1909,indian-liver.csv,0.35,9,DecisionTreeClassifier,LSSm,0.2313479623824451,1.4655172413793105,0.1551724137931034
1910,indian-liver.csv,0.35,0,GaussianNB,LSSm,0.4745762711864407,0.559322033898305,0.4915254237288136
1911,indian-liver.csv,0.35,1,GaussianNB,LSSm,0.479908588840221,0.4915254237288136,0.5084745762711864
1912,indian-liver.csv,0.35,2,GaussianNB,LSSm,0.5261606484893148,0.4745762711864407,0.576271186440678
1913,indian-liver.csv,0.35,3,GaussianNB,LSSm,0.4655172413793104,0.5862068965517241,0.4655172413793103
1914,indian-liver.csv,0.35,4,GaussianNB,LSSm,0.4216499345264076,0.7068965517241379,0.396551724137931
1915,indian-liver.csv,0.35,5,GaussianNB,LSSm,0.5,0.6551724137931034,0.5
1916,indian-liver.csv,0.35,6,GaussianNB,LSSm,0.5183908045977013,0.4827586206896552,0.5689655172413793
1917,indian-liver.csv,0.35,7,GaussianNB,LSSm,0.4116106503710171,0.7068965517241379,0.396551724137931
1918,indian-liver.csv,0.35,8,GaussianNB,LSSm,0.436355896126011,0.6724137931034483,0.4310344827586206
1919,indian-liver.csv,0.35,9,GaussianNB,LSSm,0.4767441860465116,0.5517241379310345,0.5
1920,ionosphere.csv,0.35,0,KNeighborsClassifier,LSSm,0.851384998443822,0.1388888888888889,0.8611111111111112
1921,ionosphere.csv,0.35,1,KNeighborsClassifier,LSSm,0.5830730672835936,0.3142857142857143,0.6857142857142857
1922,ionosphere.csv,0.35,2,KNeighborsClassifier,LSSm,0.8513119533527698,0.1428571428571428,0.8571428571428571
1923,ionosphere.csv,0.35,3,KNeighborsClassifier,LSSm,0.8788571428571429,0.1142857142857142,0.8857142857142857
1924,ionosphere.csv,0.35,4,KNeighborsClassifier,LSSm,0.8513119533527698,0.1428571428571428,0.8571428571428571
1925,ionosphere.csv,0.35,5,KNeighborsClassifier,LSSm,0.8523853574732391,0.1428571428571428,0.8571428571428571
1926,ionosphere.csv,0.35,6,KNeighborsClassifier,LSSm,0.4852130325814536,0.3714285714285714,0.6285714285714286
1927,ionosphere.csv,0.35,7,KNeighborsClassifier,LSSm,0.9114312144839434,0.0857142857142857,0.9142857142857144
1928,ionosphere.csv,0.35,8,KNeighborsClassifier,LSSm,0.6727716727716728,0.2857142857142857,0.7142857142857143
1929,ionosphere.csv,0.35,9,KNeighborsClassifier,LSSm,0.7382173382173381,0.2285714285714285,0.7714285714285715
1930,ionosphere.csv,0.35,0,DecisionTreeClassifier,LSSm,0.7476595744680852,0.25,0.75
1931,ionosphere.csv,0.35,1,DecisionTreeClassifier,LSSm,0.8243506493506493,0.1714285714285714,0.8285714285714286
1932,ionosphere.csv,0.35,2,DecisionTreeClassifier,LSSm,0.855557023919651,0.1428571428571428,0.8571428571428571
1933,ionosphere.csv,0.35,3,DecisionTreeClassifier,LSSm,0.8584126984126985,0.1428571428571428,0.8571428571428571
1934,ionosphere.csv,0.35,4,DecisionTreeClassifier,LSSm,0.9428571428571428,0.0571428571428571,0.9428571428571428
1935,ionosphere.csv,0.35,5,DecisionTreeClassifier,LSSm,0.8523853574732391,0.1428571428571428,0.8571428571428571
1936,ionosphere.csv,0.35,6,DecisionTreeClassifier,LSSm,0.8013781223083549,0.2,0.8
1937,ionosphere.csv,0.35,7,DecisionTreeClassifier,LSSm,0.8306122448979592,0.1714285714285714,0.8285714285714286
1938,ionosphere.csv,0.35,8,DecisionTreeClassifier,LSSm,0.8201298701298702,0.1714285714285714,0.8285714285714286
1939,ionosphere.csv,0.35,9,DecisionTreeClassifier,LSSm,0.9417184265010352,0.0571428571428571,0.9428571428571428
1940,ionosphere.csv,0.35,0,GaussianNB,LSSm,0.7274305555555556,0.2777777777777778,0.7222222222222222
1941,ionosphere.csv,0.35,1,GaussianNB,LSSm,0.7768707482993197,0.2285714285714285,0.7714285714285715
1942,ionosphere.csv,0.35,2,GaussianNB,LSSm,0.5777465777465778,0.4285714285714285,0.5714285714285714
1943,ionosphere.csv,0.35,3,GaussianNB,LSSm,0.8600959763750463,0.1428571428571428,0.8571428571428571
1944,ionosphere.csv,0.35,4,GaussianNB,LSSm,0.8312687312687312,0.1714285714285714,0.8285714285714286
1945,ionosphere.csv,0.35,5,GaussianNB,LSSm,0.6503105590062112,0.3428571428571428,0.6571428571428571
1946,ionosphere.csv,0.35,6,GaussianNB,LSSm,0.493394777265745,0.4857142857142857,0.5142857142857142
1947,ionosphere.csv,0.35,7,GaussianNB,LSSm,0.7190476190476189,0.2857142857142857,0.7142857142857143
1948,ionosphere.csv,0.35,8,GaussianNB,LSSm,0.7741496598639456,0.2285714285714285,0.7714285714285715
1949,ionosphere.csv,0.35,9,GaussianNB,LSSm,0.6341944010573111,0.3714285714285714,0.6285714285714286
1950,letter-recognition.csv,0.35,0,KNeighborsClassifier,LSSm,0.3850590527764665,2.2425,0.406
1951,letter-recognition.csv,0.35,1,KNeighborsClassifier,LSSm,0.3892748738915638,2.31,0.4085
1952,letter-recognition.csv,0.35,2,KNeighborsClassifier,LSSm,0.3920962006584227,2.245,0.4175
1953,letter-recognition.csv,0.35,3,KNeighborsClassifier,LSSm,0.3844315093611389,2.4245,0.408
1954,letter-recognition.csv,0.35,4,KNeighborsClassifier,LSSm,0.370029548376861,2.5685,0.391
1955,letter-recognition.csv,0.35,5,KNeighborsClassifier,LSSm,0.3818294398095598,2.36,0.404
1956,letter-recognition.csv,0.35,6,KNeighborsClassifier,LSSm,0.3991712469530232,2.26,0.4215
1957,letter-recognition.csv,0.35,7,KNeighborsClassifier,LSSm,0.3796953532612813,2.338,0.403
1958,letter-recognition.csv,0.35,8,KNeighborsClassifier,LSSm,0.380426951010323,2.369,0.4005
1959,letter-recognition.csv,0.35,9,KNeighborsClassifier,LSSm,0.3991592858873707,2.255,0.4215
1960,letter-recognition.csv,0.35,0,DecisionTreeClassifier,LSSm,0.4141614332990816,1.9,0.4175
1961,letter-recognition.csv,0.35,1,DecisionTreeClassifier,LSSm,0.4043752475998141,2.0875,0.409
1962,letter-recognition.csv,0.35,2,DecisionTreeClassifier,LSSm,0.4189647640715268,1.985,0.4225
1963,letter-recognition.csv,0.35,3,DecisionTreeClassifier,LSSm,0.4214573684046281,2.0615,0.426
1964,letter-recognition.csv,0.35,4,DecisionTreeClassifier,LSSm,0.4060244578406977,2.045,0.411
1965,letter-recognition.csv,0.35,5,DecisionTreeClassifier,LSSm,0.401302765669369,2.048,0.4025
1966,letter-recognition.csv,0.35,6,DecisionTreeClassifier,LSSm,0.4249747954754286,2.1185,0.428
1967,letter-recognition.csv,0.35,7,DecisionTreeClassifier,LSSm,0.4205308626173119,2.066,0.4255
1968,letter-recognition.csv,0.35,8,DecisionTreeClassifier,LSSm,0.406807083588178,2.0595,0.408
1969,letter-recognition.csv,0.35,9,DecisionTreeClassifier,LSSm,0.4148638635310798,1.954,0.4175
1970,letter-recognition.csv,0.35,0,GaussianNB,LSSm,0.229647712722852,14.429,0.2335
1971,letter-recognition.csv,0.35,1,GaussianNB,LSSm,0.2316545982756416,5.4835,0.2475
1972,letter-recognition.csv,0.35,2,GaussianNB,LSSm,0.1781999098119113,19.8945,0.1845
1973,letter-recognition.csv,0.35,3,GaussianNB,LSSm,0.2430730229107902,3.8115,0.247
1974,letter-recognition.csv,0.35,4,GaussianNB,LSSm,0.207255362118753,20.3855,0.204
1975,letter-recognition.csv,0.35,5,GaussianNB,LSSm,0.2406297137657114,4.2665,0.249
1976,letter-recognition.csv,0.35,6,GaussianNB,LSSm,0.2562588424895275,3.558,0.2685
1977,letter-recognition.csv,0.35,7,GaussianNB,LSSm,0.2465371750216606,3.5145,0.261
1978,letter-recognition.csv,0.35,8,GaussianNB,LSSm,0.2315703520845925,19.43,0.2275
1979,letter-recognition.csv,0.35,9,GaussianNB,LSSm,0.2438903336164181,4.1315,0.266
1980,liver.csv,0.35,0,KNeighborsClassifier,LSSm,0.2204081632653061,1.5142857142857142,0.2571428571428571
1981,liver.csv,0.35,1,KNeighborsClassifier,LSSm,0.1558441558441558,1.5142857142857142,0.1714285714285714
1982,liver.csv,0.35,2,KNeighborsClassifier,LSSm,0.1260504201680672,1.3714285714285714,0.1428571428571428
1983,liver.csv,0.35,3,KNeighborsClassifier,LSSm,0.1904761904761904,1.3714285714285714,0.2285714285714285
1984,liver.csv,0.35,4,KNeighborsClassifier,LSSm,0.1714285714285714,1.0285714285714285,0.2285714285714285
1985,liver.csv,0.35,5,KNeighborsClassifier,LSSm,0.192156862745098,1.7647058823529411,0.2058823529411764
1986,liver.csv,0.35,6,KNeighborsClassifier,LSSm,0.1328273244781783,1.5588235294117647,0.1470588235294117
1987,liver.csv,0.35,7,KNeighborsClassifier,LSSm,0.1558028616852146,1.1470588235294117,0.2058823529411764
1988,liver.csv,0.35,8,KNeighborsClassifier,LSSm,0.1733746130030959,1.1176470588235294,0.2352941176470588
1989,liver.csv,0.35,9,KNeighborsClassifier,LSSm,0.1689291101055807,1.0294117647058822,0.2352941176470588
1990,liver.csv,0.35,0,DecisionTreeClassifier,LSSm,0.1621621621621621,1.2285714285714286,0.2
1991,liver.csv,0.35,1,DecisionTreeClassifier,LSSm,0.0552995391705069,1.457142857142857,0.0571428571428571
1992,liver.csv,0.35,2,DecisionTreeClassifier,LSSm,0.1764705882352941,1.4857142857142858,0.2
1993,liver.csv,0.35,3,DecisionTreeClassifier,LSSm,0.1071428571428571,1.4857142857142858,0.1142857142857142
1994,liver.csv,0.35,4,DecisionTreeClassifier,LSSm,0.1804511278195488,1.2,0.2285714285714285
1995,liver.csv,0.35,5,DecisionTreeClassifier,LSSm,0.1176470588235294,1.7647058823529411,0.1176470588235294
1996,liver.csv,0.35,6,DecisionTreeClassifier,LSSm,0.159392789373814,1.6176470588235294,0.1764705882352941
1997,liver.csv,0.35,7,DecisionTreeClassifier,LSSm,0.2117647058823529,1.4411764705882353,0.2647058823529412
1998,liver.csv,0.35,8,DecisionTreeClassifier,LSSm,0.2058823529411764,1.9411764705882355,0.2058823529411764
1999,liver.csv,0.35,9,DecisionTreeClassifier,LSSm,0.2058823529411764,1.6470588235294117,0.2352941176470588
2000,liver.csv,0.35,0,GaussianNB,LSSm,0.1071428571428571,2.1142857142857143,0.0857142857142857
2001,liver.csv,0.35,1,GaussianNB,LSSm,0.1490683229813665,2.257142857142857,0.1142857142857142
2002,liver.csv,0.35,2,GaussianNB,LSSm,0.2922077922077922,1.0857142857142856,0.4285714285714285
2003,liver.csv,0.35,3,GaussianNB,LSSm,0.1071428571428571,2.1142857142857143,0.0857142857142857
2004,liver.csv,0.35,4,GaussianNB,LSSm,0.1028571428571428,2.0285714285714285,0.0857142857142857
2005,liver.csv,0.35,5,GaussianNB,LSSm,0.1235294117647058,2.411764705882353,0.088235294117647
2006,liver.csv,0.35,6,GaussianNB,LSSm,0.1235294117647058,2.411764705882353,0.088235294117647
2007,liver.csv,0.35,7,GaussianNB,LSSm,0.1317647058823529,2.0294117647058822,0.1176470588235294
2008,liver.csv,0.35,8,GaussianNB,LSSm,0.0784313725490196,2.264705882352941,0.0588235294117647
2009,liver.csv,0.35,9,GaussianNB,LSSm,0.1235294117647058,2.411764705882353,0.088235294117647
2010,pendigits.csv,0.35,0,KNeighborsClassifier,LSSm,0.9587677599365522,0.828,0.9586666666666668
2011,pendigits.csv,0.35,1,KNeighborsClassifier,LSSm,0.95362811100175,1.084,0.9533333333333334
2012,pendigits.csv,0.35,2,KNeighborsClassifier,LSSm,0.9786626993208885,0.5133333333333333,0.9786666666666668
2013,pendigits.csv,0.35,3,KNeighborsClassifier,LSSm,0.9653251293641648,0.692,0.9653333333333334
2014,pendigits.csv,0.35,4,KNeighborsClassifier,LSSm,0.9706070811552496,0.5300400534045394,0.9706275033377836
2015,pendigits.csv,0.35,5,KNeighborsClassifier,LSSm,0.9613792482162726,0.8571428571428571,0.9612817089452604
2016,pendigits.csv,0.35,6,KNeighborsClassifier,LSSm,0.9720126091311708,0.6448598130841121,0.97196261682243
2017,pendigits.csv,0.35,7,KNeighborsClassifier,LSSm,0.9502469416920244,0.787716955941255,0.9506008010680908
2018,pendigits.csv,0.35,8,KNeighborsClassifier,LSSm,0.9734456288920984,0.6915887850467289,0.973297730307076
2019,pendigits.csv,0.35,9,KNeighborsClassifier,LSSm,0.9746536786109306,0.6448598130841121,0.9746328437917224
2020,pendigits.csv,0.35,0,DecisionTreeClassifier,LSSm,0.8996126147670732,2.289333333333333,0.8986666666666666
2021,pendigits.csv,0.35,1,DecisionTreeClassifier,LSSm,0.9051240807123708,2.2173333333333334,0.9053333333333332
2022,pendigits.csv,0.35,2,DecisionTreeClassifier,LSSm,0.9158982616620094,1.8133333333333328,0.916
2023,pendigits.csv,0.35,3,DecisionTreeClassifier,LSSm,0.8932831546823271,2.2453333333333334,0.8933333333333333
2024,pendigits.csv,0.35,4,DecisionTreeClassifier,LSSm,0.9040436356246904,1.4819759679572764,0.903871829105474
2025,pendigits.csv,0.35,5,DecisionTreeClassifier,LSSm,0.915930938890013,1.8651535380507345,0.9158878504672896
2026,pendigits.csv,0.35,6,DecisionTreeClassifier,LSSm,0.9003189711242922,2.691588785046729,0.9012016021361816
2027,pendigits.csv,0.35,7,DecisionTreeClassifier,LSSm,0.8945242693632456,2.0667556742323097,0.8945260347129506
2028,pendigits.csv,0.35,8,DecisionTreeClassifier,LSSm,0.9081759725801086,2.371161548731642,0.9078771695594126
2029,pendigits.csv,0.35,9,DecisionTreeClassifier,LSSm,0.9000178291171794,1.985313751668892,0.8998664886515354
2030,pendigits.csv,0.35,0,GaussianNB,LSSm,0.7731164547884308,4.533333333333333,0.7786666666666666
2031,pendigits.csv,0.35,1,GaussianNB,LSSm,0.7948991408669447,5.065333333333333,0.7986666666666666
2032,pendigits.csv,0.35,2,GaussianNB,LSSm,0.7879520977148387,4.6946666666666665,0.796
2033,pendigits.csv,0.35,3,GaussianNB,LSSm,0.8000934084925676,3.8826666666666663,0.804
2034,pendigits.csv,0.35,4,GaussianNB,LSSm,0.7466345128974268,4.604806408544726,0.7543391188251002
2035,pendigits.csv,0.35,5,GaussianNB,LSSm,0.8095556214674244,3.986648865153538,0.8130841121495327
2036,pendigits.csv,0.35,6,GaussianNB,LSSm,0.7966973793838004,3.79305740987984,0.8037383177570093
2037,pendigits.csv,0.35,7,GaussianNB,LSSm,0.7996691184514972,3.985313751668892,0.8050734312416555
2038,pendigits.csv,0.35,8,GaussianNB,LSSm,0.768145362016195,5.114819759679572,0.7730307076101469
2039,pendigits.csv,0.35,9,GaussianNB,LSSm,0.7814452489685613,4.634178905206943,0.7863818424566088
2040,satimage.csv,0.35,0,KNeighborsClassifier,LSSm,0.0340546324028056,2.315707620528771,0.0342146189735614
2041,satimage.csv,0.35,1,KNeighborsClassifier,LSSm,0.0238201739160182,2.2877138413685847,0.0202177293934681
2042,satimage.csv,0.35,2,KNeighborsClassifier,LSSm,0.0118445900910908,2.2908242612752723,0.0108864696734059
2043,satimage.csv,0.35,3,KNeighborsClassifier,LSSm,0.0165055007824154,2.4836702954898917,0.0171073094867807
2044,satimage.csv,0.35,4,KNeighborsClassifier,LSSm,0.0264399274688109,2.223950233281493,0.0279937791601866
2045,satimage.csv,0.35,5,KNeighborsClassifier,LSSm,0.0165690704800451,2.569206842923794,0.0139968895800933
2046,satimage.csv,0.35,6,KNeighborsClassifier,LSSm,0.0163105796069204,2.552099533437014,0.0186625194401244
2047,satimage.csv,0.35,7,KNeighborsClassifier,LSSm,0.0339776093505966,2.3934681181959565,0.031104199066874
