@relation segment-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Short-line-density-5 numeric
@attribute Short-line-density-2 numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Value-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0.031621,0.270833,0,0,0,0.043726,0.001433,0.037267,0.001343,0.017041,0.006483,0.030928,0.012471,0.755597,0.202353,0.544592,0.030928,0.872222,0.118082,3
0.241107,0.691667,0,0,0,0.043726,0.000887,0.037267,0.00068,0.356055,0.337925,0.418262,0.307093,0.595149,0.514118,0.204934,0.418262,0.306215,0.182681,6
0.173913,0.458333,0,0,0,0.070342,0.001265,0.147826,0.001932,0.383166,0.34846,0.455081,0.339829,0.472015,0.567059,0.244782,0.455081,0.307193,0.153984,4
0.632411,0.554167,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.578748,0,0,0.511054,5
0.098814,0.329167,0,0,0,0.020913,0.000377,0.028571,0.000206,0.788536,0.770664,0.850516,0.738893,0.458955,0.615294,0.180266,0.850516,0.181789,0.162131,2
0.936759,0.258333,0,0,0,0.077947,0.001417,0.03354,0.000564,0.303382,0.28282,0.351252,0.272019,0.595149,0.432941,0.335863,0.351252,0.274334,0.15911,4
0.205534,0.129167,0,0,0,0.112167,0.000718,0.013665,0.000385,0.197005,0.178282,0.240059,0.169135,0.641791,0.384706,0.366224,0.240059,0.337893,0.165054,4
0.628458,0.654167,0,0,0,0.051331,0.001159,0.014907,0.00034,0.175058,0.15235,0.15243,0.220577,0.621269,0.064706,0.903226,0.208395,0.335386,0.897534,7
0.533597,0.245833,0,0,0,0.034221,0.000314,0.038509,0.001584,0.181513,0.178282,0.225331,0.137958,0.753731,0.384706,0.252372,0.225331,0.421281,0.218075,1
0.118577,0.2375,0,0,0,0.956274,0.20505,0.408696,0.244272,0.328944,0.281199,0.39838,0.300857,0.399254,0.542353,0.358634,0.39838,0.413033,0.123479,3
0.442688,0.466667,0,0.333333,0,0.04943,0.000626,0.043478,0.001239,0.413633,0.378444,0.488954,0.367108,0.458955,0.590588,0.220114,0.488954,0.299164,0.156503,4
0.233202,0.4375,0,0,0,0.024715,0.000393,0.017391,0.000248,0.163181,0.141005,0.208395,0.136399,0.628731,0.387059,0.375712,0.208395,0.392149,0.157672,5
0.525692,0.733333,0,0,0,0.064639,0.001528,0.047205,0.001287,0.413891,0.384117,0.491163,0.360094,0.496269,0.6,0.166983,0.491163,0.307458,0.169675,6
0.636364,0.616667,0,0,0,0.074144,0.000968,0.049689,0.00105,0.182029,0.183955,0.195876,0.165238,0.789179,0.241176,0.447818,0.195876,0.202846,0.208443,4
0.608696,0.516667,0,0,0,0.081749,0.00329,0.018634,0.000088,0.487477,0.464344,0.555965,0.436477,0.518657,0.575294,0.184061,0.555965,0.258303,0.171108,4
0.280632,0.75,0,0.333333,0,0.043726,0.000512,0.069565,0.003323,0.105861,0.088331,0.098675,0.130164,0.679104,0.122353,0.751423,0.122975,0.35037,0.938363,7
0.873518,0.179167,0,0,0,0.039924,0.000168,0.02236,0.000609,0.936483,0.930308,0.964654,0.911146,0.492537,0.488235,0.351044,0.964654,0.124312,0.136422,2
0.996047,0.579167,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.578748,0,0,0.511054,5
0.114625,0.333333,0,0,0,0.11597,0.006517,0.073292,0.006521,0.043635,0.017828,0.080265,0.029618,0.641791,0.317647,0.474383,0.080265,0.823021,0.127829,3
0.003953,0.779167,0,0.333333,0,0.030418,0.000626,0.043478,0.000979,0.084947,0.070502,0.069956,0.114575,0.70709,0.08,0.791271,0.108247,0.415772,0.883961,7
0.086957,0.7375,0,0,0,0.057034,0.000493,0.165217,0.026847,0.213271,0.200162,0.250368,0.186282,0.675373,0.36,0.371917,0.250368,0.284148,0.17286,6
0.027668,0.116667,0,0.333333,0,0.047529,0.001139,0.040994,0.000505,0.790343,0.747974,0.874816,0.740452,0.289179,0.723529,0.178368,0.874816,0.222954,0.142029,2
0.620553,0.866667,0,0.333333,0,0.077947,0.003559,0.047205,0.002939,0.103796,0.083468,0.089838,0.137958,0.660448,0.089412,0.823529,0.130339,0.426012,0.907031,7
0.126482,0.3875,0,0.333333,0,0.053232,0.000971,0.068323,0.003636,0.140718,0.147488,0.164948,0.10834,0.835821,0.281176,0.335863,0.164948,0.380367,0.249939,1
0.719368,0.075,0,0,0,0.026616,0.000612,0.017391,0.00031,0.719855,0.647488,0.837261,0.664069,0.104478,0.864706,0.13852,0.837261,0.297205,0.132114,2
0.268775,0.2625,0,0.666667,0,0.13308,0.010024,0.048447,0.001787,0.164472,0.164506,0.202504,0.123928,0.781716,0.352941,0.275142,0.202504,0.420252,0.23127,1
0.660079,0.733333,0,0,0,0.119772,0.002186,0.063354,0.001156,0.404338,0.383306,0.47349,0.35074,0.559701,0.558824,0.16888,0.47349,0.29965,0.180891,6
0.667984,0.458333,0,0,0,0.074145,0.00185,0.06087,0.001389,0.225665,0.209076,0.268778,0.195635,0.647388,0.391765,0.349146,0.268778,0.313427,0.171221,4
0.355731,0.179167,0,0,0,0.028517,0.000412,0.018634,0.000475,0.766847,0.713938,0.842415,0.736555,0.223881,0.675294,0.322581,0.842415,0.229674,0.117252,2
0.652174,0.516667,0,0,0,0.015209,0.000274,0.004969,0.000291,0.009812,0.005673,0.022091,0.000779,0.802239,0.192941,0.512334,0.022091,0.972222,0.195319,5
0.205534,0.070833,0,0,0,0.015209,0.000407,0.039752,0.000621,0.77795,0.703404,0.865979,0.755261,0.070896,0.737647,0.377609,0.865979,0.261838,0.101666,2
0.790514,0.508333,0,0,0,0.020913,0.000243,0.004969,0.000053,0.005164,0.002431,0.011782,0.000779,0.813433,0.164706,0.54649,0.011782,0.962963,0.175453,5
0.217391,0.770833,0,0,0,0.081749,0.001433,0.099379,0.003167,0.349083,0.323339,0.412371,0.306313,0.544776,0.517647,0.250474,0.412371,0.297963,0.166104,6
0.814229,0.670833,0,0,0,0.034221,0.000301,0.037267,0.000663,0.132455,0.119935,0.108247,0.169914,0.705224,0.047059,0.8463,0.16053,0.34375,0.860891,7
0.470356,0.470833,0,0,0,0.307985,0.113518,0.249689,0.133101,0.374903,0.357374,0.427099,0.335931,0.593284,0.470588,0.27704,0.427099,0.261246,0.172378,4
0.482213,0.5875,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.578748,0,0,0.511054,5
0.051383,0.520833,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.578748,0,0,0.511054,3
0.403162,0.766667,0,0.333333,0,0.070342,0.001587,0.045963,0.002738,0.059385,0.046191,0.045655,0.086516,0.723881,0.08,0.774194,0.081738,0.501683,0.878211,7
0.312253,0.8,0,0,0,0.047529,0.000749,0.043478,0.001101,0.086496,0.072934,0.059647,0.127825,0.712687,0.023529,0.87666,0.120766,0.514445,0.844589,7
0.549407,0.033333,0,0.333333,0,0.036122,0.000556,0.042236,0.001432,0.768913,0.712318,0.863034,0.722525,0.197761,0.764706,0.204934,0.863034,0.249895,0.13092,2
0,0.141667,0,0,0,0.030418,0.000459,0.024845,0.000329,0.856442,0.806321,0.927835,0.827747,0.214552,0.676471,0.330171,0.927835,0.210174,0.114966,2
0.683794,0.1625,0,0,0,0.034221,0.000766,0.021118,0.000687,0.749032,0.690438,0.833579,0.714731,0.190299,0.714118,0.294118,0.833579,0.247337,0.118671,2
0.304348,0.370833,0,0,0,0.053232,0.008366,0.057143,0.006369,0.032017,0.010535,0.062592,0.020265,0.675373,0.285882,0.491461,0.062592,0.876332,0.128199,3
0.086957,0.545833,0,0,0,0.013308,0.000108,0.021118,0.00027,0.035115,0.047812,0.038292,0.019486,0.910448,0.155294,0.462998,0.043446,0.574735,0.371763,1
0.699605,0.5125,0,0,0,0.003802,0.000174,0.004969,0.000196,0.01291,0.007293,0.025773,0.004677,0.791045,0.196471,0.518027,0.025773,0.833333,0.175666,5
0.909091,0.470833,0,0,0,0.117871,0.015088,0.040994,0.004641,0.020914,0.010535,0.039028,0.011691,0.755597,0.223529,0.510436,0.039028,0.895369,0.155328,3
0.442688,0.4875,0,0,0,0.007605,0.000075,0.008696,0.00011,0.005164,0,0.014728,0,0.796642,0.178824,0.540797,0.014728,1,0.159449,3
0.557312,0.716667,0,0.333333,0,0.034221,0.000876,0.034783,0.001072,0.301059,0.293355,0.344624,0.261886,0.684701,0.411765,0.278937,0.344624,0.28154,0.194143,6
0.470356,0.166667,0,0,0,0.036122,0.000718,0.045963,0.000536,0.867286,0.82577,0.935199,0.833983,0.270522,0.662353,0.296015,0.935199,0.197569,0.12404,2
0.118577,0.354167,0,0,0,0.079848,0.00363,0.062112,0.004446,0.026336,0.007293,0.053019,0.016368,0.69403,0.265882,0.504744,0.053019,0.909236,0.130269,3
0.565217,0.733333,0,0,0,0.06654,0.002066,0.13913,0.002534,0.391428,0.363857,0.461708,0.342946,0.518657,0.561176,0.206831,0.461708,0.299951,0.167929,6
0.450593,0.716667,0,0,0,0.036122,0.000779,0.10559,0.000736,0.138394,0.106159,0.12592,0.182385,0.567164,0.104706,0.893738,0.172312,0.449942,0.931896,7
0.774704,0.391667,0,0,0,0.127376,0.015794,0.081988,0.010387,0.028918,0.012156,0.055228,0.017147,0.708955,0.264706,0.491461,0.055228,0.886048,0.140807,3
0.26087,0.208333,0,0,0,0.036122,0.000512,0.018634,0.000281,0.165505,0.165316,0.20324,0.125487,0.779851,0.351765,0.278937,0.20324,0.415751,0.225506,1
0.889328,0.554167,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.578748,0,0,0.511054,5
0.395257,0.458333,0,0.333333,0,0.022814,0.00085,0.03354,0.000641,0.023754,0.008104,0.039764,0.021824,0.718284,0.214118,0.563567,0.039764,0.843519,0.088138,3
0.735178,0.454167,0,0,0,0.076046,0.002101,0.028571,0.000467,0.418539,0.414911,0.459499,0.37802,0.675373,0.427059,0.263757,0.459499,0.222808,0.193262,4
0.019763,0.291667,0,0,0.5,0.140684,0.008814,0.12795,0.020563,0.087013,0.055916,0.125184,0.076383,0.591418,0.335294,0.497154,0.125184,0.628156,0.110064,3
0.300395,0.516667,0,0,0,0.007605,0.00003,0.004969,0.000021,0.005422,0,0.015464,0,0.794776,0.181176,0.538899,0.015464,1,0.159449,5
0.699605,0.725,0,0,0,0.089354,0.001821,0.069565,0.001643,0.341854,0.320908,0.402062,0.29774,0.580224,0.501176,0.240987,0.402062,0.300036,0.174257,6
0.731225,0.070833,0,0,0,0.032319,0.000393,0.032298,0.000933,0.854118,0.809562,0.918999,0.826968,0.253731,0.644706,0.341556,0.918999,0.199513,0.11587,2
0.102767,0.741667,0,0,0,0.034221,0.000314,0.058385,0.001809,0.228505,0.211507,0.269514,0.201091,0.643657,0.382353,0.368121,0.269514,0.297841,0.164505,6
0.55336,0.083333,0,0,0,0.04943,0.000388,0.027329,0.000855,0.884069,0.854133,0.935935,0.856586,0.345149,0.589412,0.337761,0.935935,0.170718,0.123124,2
0.786561,0.85,0,0,0,0.053232,0.000966,0.10559,0.001908,0.160599,0.124797,0.149485,0.206547,0.535448,0.116471,0.907021,0.19514,0.420767,0.941002,7
0.727273,0.4125,0,0,0,0.631179,0.378229,0.028571,0.00043,0.353215,0.336305,0.400589,0.318784,0.604478,0.442353,0.311195,0.400589,0.249253,0.169836,4
0.604743,0.991667,0,0,0,0.119772,0.002326,0.101863,0.002552,0.125484,0.106969,0.103829,0.166017,0.666045,0.057647,0.86907,0.156848,0.398397,0.882907,7
0.059289,0.745833,0,0,0,0.129278,0.006931,0.191304,0.053143,0.206558,0.190438,0.244477,0.181606,0.656716,0.362353,0.387097,0.244477,0.30039,0.148324,6
0.051383,0.35,0,0,0,0.045627,0.000705,0.024845,0.000448,0.01575,0.004862,0.025773,0.015588,0.753731,0.183529,0.57685,0.025773,0.874074,0.082505,3
0.909091,0.620833,0,0,0,0.089354,0.00831,0.29441,0.100882,0.28505,0.248784,0.343152,0.257989,0.492537,0.477647,0.368121,0.343152,0.339618,0.118915,6
0.501976,0.016667,0,0,0,0.026616,0.000274,0.012422,0.000448,0.90111,0.863047,0.954345,0.879969,0.283582,0.6,0.383302,0.954345,0.17818,0.111092,2
0.355731,0.220833,0,0,0,0.032319,0.000718,0.023602,0.000736,0.432223,0.39141,0.517673,0.380359,0.414179,0.643529,0.180266,0.517673,0.31426,0.155471,4
0.743083,0.2375,0,0,0,0.057034,0.001633,0.024845,0.00097,0.269042,0.279579,0.28056,0.246298,0.820896,0.250588,0.40038,0.28056,0.170449,0.238276,4
0.72332,0.1375,0,0,0,0.01711,0.000123,0.02236,0.000545,0.690163,0.619935,0.80486,0.63523,0.128731,0.844706,0.14611,0.80486,0.300019,0.132563,2
0.770751,0.491667,0,0,0,0.028517,0.000437,0.014907,0.000128,0.044152,0.057536,0.048601,0.0265,0.912313,0.163529,0.447818,0.054492,0.540123,0.354459,1
0.41502,0.520833,0,0,0,0.011407,0.000179,0.008696,0.000077,0.004906,0.00081,0.012518,0.000779,0.804104,0.169412,0.548387,0.012518,0.962963,0.159449,3
0.067194,0.329167,0,0,0,0.036122,0.000377,0.014907,0.00016,0.019623,0.004052,0.045655,0.007015,0.720149,0.261176,0.485769,0.045655,0.926146,0.147709,3
0.466403,0.75,0,0,0,0.106464,0.002974,0.11677,0.002474,0.41544,0.381686,0.498527,0.359314,0.468284,0.628235,0.149905,0.498527,0.31901,0.167396,6
0.01581,0.3375,0,0,0,0.045627,0.000493,0.048447,0.000922,0.13039,0.136953,0.157585,0.09509,0.837687,0.292941,0.314991,0.157585,0.42886,0.251127,1
0.770751,0.7125,0,0,0,0.039924,0.000437,0.013665,0.00027,0.138652,0.123177,0.120029,0.173032,0.682836,0.075294,0.823529,0.163476,0.314897,0.892425,7
0.774704,0.604167,0,0,0,0.032319,0.000495,0.045963,0.00123,0.117996,0.098055,0.103093,0.152767,0.658582,0.088235,0.827324,0.14433,0.384638,0.907851,7
0.770751,0.370833,0,0,0,0.249049,0.084048,0.129193,0.049681,0.056804,0.034036,0.088365,0.045207,0.658582,0.296471,0.491461,0.088365,0.738034,0.126632,3
0.695652,0.5,0,0,0,0.015209,0.000433,0.017391,0.00015,0.04157,0.055105,0.044183,0.025721,0.914179,0.154118,0.461101,0.050074,0.515873,0.375937,1
0.177866,0.5,0,0,0,0.009506,0.000063,0.039752,0.001336,0.009812,0.005673,0.018409,0.004677,0.802239,0.175294,0.540797,0.018409,0.77037,0.166676,5
0.964427,0.6875,0,0,0,0.034221,0.000521,0.02236,0.000402,0.128841,0.110211,0.112666,0.163679,0.664179,0.084706,0.827324,0.154639,0.35207,0.90259,7
0.731225,0.004167,0,0,0,0.015209,0.000274,0.052174,0.001418,0.043635,0.028363,0.07511,0.024942,0.714552,0.292941,0.440228,0.07511,0.687302,0.165562,5
0.628458,0.079167,0,0,0,0.007605,0.000274,0.013665,0.000441,0.775368,0.712318,0.854934,0.750585,0.151119,0.696471,0.362429,0.854934,0.24285,0.107255,2
0.592885,0.55,0,0,0,0.013308,0.000063,0.01118,0.000024,0.039504,0.055105,0.04271,0.021044,0.929104,0.156471,0.442125,0.050074,0.60119,0.377268,1
0.549407,0.020833,0,0,0,0.01711,0.000347,0.019876,0.000278,0.779499,0.722853,0.868925,0.738114,0.19403,0.744706,0.240987,0.868925,0.244021,0.12595,2
0.391304,0.470833,0,0,0,0.009506,0.000063,0.02236,0.000321,0.049316,0.059968,0.058174,0.029618,0.891791,0.185882,0.432638,0.059647,0.531173,0.316804,1
0.936759,0.3625,0,0,0,0.045627,0.0013,0.028571,0.00043,0.368448,0.34684,0.428571,0.325019,0.567164,0.507059,0.244782,0.428571,0.28511,0.170969,4
0.695652,0.491667,0,0,0,0.015209,0.000254,0.024845,0.000214,0.044668,0.058347,0.049337,0.0265,0.914179,0.164706,0.444023,0.054492,0.541887,0.35782,1
0.339921,0.770833,0,0.333333,0,0.045627,0.000876,0.049689,0.001204,0.429383,0.401135,0.501473,0.379579,0.501866,0.578824,0.195446,0.501473,0.287526,0.167114,6
0.802372,0.604167,0,0,0,0.01711,0.000281,0.04472,0.000402,0.165247,0.126418,0.16863,0.198753,0.51306,0.187059,0.815939,0.187776,0.389034,0.992017,7
0.628458,0.4125,0,0,0,0.028517,0.000697,0.009938,0.000196,0.220501,0.198541,0.260677,0.198753,0.61194,0.376471,0.409867,0.260677,0.307444,0.143862,5
0.948617,0.270833,0,0,0,0.028517,0.000213,0.029814,0.000513,0.627937,0.54376,0.77246,0.554949,0.052239,0.972941,0.017078,0.77246,0.360194,0.140373,2
0.343874,0.433333,0,0,0,0.057034,0.001837,0.093168,0.003038,0.153628,0.155592,0.185567,0.117693,0.798507,0.321176,0.309298,0.185567,0.397362,0.239166,1
0.6917,0.925,0,0.333333,0,0.04943,0.001158,0.058385,0.001372,0.087013,0.075365,0.055228,0.131723,0.725746,0,0.901328,0.124448,0.554881,0.830644,7
0.197628,0.416667,0,0,0,0.555133,0.016581,0.009938,0.000248,0.2378,0.221232,0.279823,0.208885,0.643657,0.389412,0.356736,0.279823,0.290355,0.174332,4
0.071146,0.070833,0,0,0,0.039924,0.001289,0.024845,0.000856,0.777434,0.700972,0.869661,0.752143,0.057836,0.757647,0.358634,0.869661,0.267544,0.10378,2
0.924901,0.320833,0,0,0,0.020913,0.000243,0.021118,0.000238,0.019365,0.003241,0.04271,0.010133,0.716418,0.248235,0.510436,0.04271,0.938492,0.130045,3
0.177866,0.320833,0,0,0,0.051331,0.001378,0.034783,0.000919,0.02298,0.004862,0.05081,0.010912,0.701493,0.270588,0.489564,0.05081,0.929574,0.138942,3
0.134387,0.741667,0,0,0,0.087452,0.002898,0.100621,0.011084,0.222566,0.211507,0.255523,0.197973,0.686567,0.342353,0.388994,0.255523,0.262981,0.171564,6
0.652174,0.879167,0,0,0,0.053232,0.000841,0.026087,0.00045,0.07307,0.063209,0.044183,0.113016,0.742537,0.010588,0.867173,0.106775,0.58766,0.825071,7
0.312253,0.720833,0,0,0,0.117871,0.011951,0.093168,0.004224,0.122902,0.098865,0.113402,0.155885,0.628731,0.115294,0.814042,0.147275,0.398353,0.934828,7
0.952569,0.570833,0,0,0,0,0,0,0,0,0,0,0,0.833955,0.131765,0.578748,0,0,0.511054,5
0.731225,0.675,0,0,0,0.04943,0.000837,0.047205,0.001432,0.119546,0.098865,0.103093,0.156664,0.652985,0.081176,0.844402,0.148012,0.396433,0.902673,7
0.29249,0.225,0,0,0,0.085551,0.00112,0.034783,0.000674,0.40253,0.367909,0.481591,0.35152,0.466418,0.605882,0.187856,0.481591,0.314783,0.16226,4
0.675889,0.083333,0,0,0,0.024715,0.000422,0.014907,0.000513,0.950942,0.953809,0.963917,0.93297,0.550373,0.418824,0.404175,0.963917,0.10071,0.133073,2
0.735178,0.3125,0,0,0,0.036122,0.001072,0.068323,0.001834,0.046734,0.034036,0.072165,0.031956,0.731343,0.264706,0.468691,0.072165,0.594226,0.16615,5
0.098814,0.333333,0,0.333333,0,0.068441,0.002196,0.057143,0.00156,0.137619,0.144246,0.162739,0.104443,0.835821,0.284706,0.330171,0.162739,0.394157,0.250464,1
0.624506,0.704167,0,0.333333,0,0.053232,0.000881,0.073292,0.00245,0.148206,0.132091,0.120029,0.193297,0.675373,0.031765,0.901328,0.182621,0.358862,0.865938,7
0.245059,0.091667,0,0,0,0.020913,0.000332,0.016149,0.000045,0.776143,0.713128,0.874816,0.731099,0.151119,0.788235,0.214421,0.874816,0.25913,0.12654,2
0.391304,0.433333,0,0.333333,0,0.026616,0.000164,0.016149,0.000238,0.019107,0.002431,0.041237,0.011691,0.712687,0.242353,0.523719,0.041237,0.954365,0.121261,3
0.498024,0.458333,0,0,0,0.057034,0.000807,0.04472,0.001763,0.161115,0.158023,0.199558,0.123149,0.761194,0.354118,0.294118,0.199558,0.415524,0.218821,1
0.359684,0.145833,0,0,0,0.020913,0.000243,0.024845,0.000727,0.749548,0.684765,0.854197,0.699922,0.147388,0.810588,0.182163,0.854197,0.271501,0.129825,2
0.881423,0.258333,0,0,0,0.051331,0.001288,0.052174,0.000769,0.040537,0.017018,0.070692,0.031177,0.658582,0.285882,0.508539,0.070692,0.78993,0.115591,3
0.881423,0.745833,0,0,0,0.098859,0.002154,0.067081,0.001334,0.33101,0.309562,0.388807,0.289945,0.580224,0.487059,0.263757,0.388807,0.295621,0.17094,6
0.944664,0.266667,0,0,0,1,0.756024,0.228571,0.071481,0.265169,0.21718,0.335788,0.236165,0.41791,0.532941,0.354839,0.335788,0.464912,0.127586,3
0.454545,0.754167,0,0.333333,0,0.207224,0.002847,0.096894,0.002209,0.397883,0.367099,0.477909,0.342167,0.494403,0.609412,0.1537,0.477909,0.324017,0.171141,6
0.16996,0.629167,0,0,0,0.030418,0.000459,0.043478,0.000979,0.170927,0.142626,0.159794,0.209665,0.583955,0.118824,0.85389,0.198085,0.347032,0.940387,7
0.897233,0.466667,0,0,0,0.005703,0.000078,0.009938,0.00015,0.004906,0,0.013255,0.000779,0.798507,0.172941,0.548387,0.013255,1,0.154604,3
0.316206,0.479167,0,0,0.5,0.06654,0.001139,0.023602,0.000206,0.020656,0.004052,0.043446,0.012471,0.712687,0.245882,0.518027,0.043446,0.935706,0.126762,3
0.810277,0.925,0,0,0,0.047529,0.001554,0.038509,0.000597,0.186935,0.159643,0.166421,0.234606,0.585821,0.077647,0.918406,0.221649,0.345755,0.912177,7
0.15415,0.35,0,0,0.5,0.043726,0.001587,0.036025,0.000879,0.032275,0.007293,0.061119,0.025721,0.651119,0.277647,0.529412,0.061119,0.907099,0.1032,3
0.735178,0.629167,0,0,0,0.051331,0.001154,0.26087,0.052737,0.301317,0.268233,0.35567,0.275136,0.509328,0.463529,0.373814,0.35567,0.300182,0.10954,6
0.051383,0.229167,0,0,0,0.053232,0.001016,0.03354,0.000729,0.130132,0.135332,0.159057,0.09431,0.828358,0.301176,0.311195,0.159057,0.437855,0.247609,1
0.853755,0.4625,0,0,0,0.011407,0.000134,0.01118,0.000216,0.041828,0.052674,0.048601,0.024162,0.895522,0.174118,0.447818,0.05081,0.551808,0.334539,1
0.162055,0.191667,0,0,0,0.047529,0.000984,0.02236,0.000263,0.458043,0.433549,0.52651,0.408418,0.518657,0.568235,0.195446,0.52651,0.266776,0.170141,4
0.573123,0.945833,0,0,0,0.070342,0.000601,0.059627,0.001346,0.123935,0.1094,0.10972,0.152767,0.69403,0.092941,0.783681,0.14433,0.315256,0.903468,7
0.047431,0.383333,0,0,0,0.047529,0.000601,0.050932,0.001552,0.112574,0.128849,0.126657,0.081839,0.910448,0.225882,0.349146,0.128866,0.398903,0.306374,1
0.071146,0.329167,0,0,0,0.047529,0.001901,0.024845,0.001528,0.023754,0.006483,0.052283,0.010133,0.70709,0.274118,0.478178,0.052283,0.904321,0.147414,3
0.335968,0.520833,0,0,0,0.13308,0.004228,0.047205,0.001725,0.084947,0.048622,0.138439,0.063133,0.55597,0.408235,0.41556,0.138439,0.695755,0.130137,3
0.865613,0.104167,0,0,0,0.032319,0.000807,0.023602,0.000616,0.794991,0.735008,0.877761,0.763835,0.166045,0.716471,0.314991,0.877761,0.239085,0.114483,2
0.083004,0.204167,0,0,0,0.01711,0.000303,0.028571,0.000526,0.13891,0.141005,0.170839,0.102884,0.804104,0.317647,0.309298,0.170839,0.430484,0.234045,1
0.766798,0.45,0,0,0.5,0.123574,0.001417,0.027329,0.000657,0.06016,0.04295,0.090574,0.044427,0.695896,0.291765,0.461101,0.090574,0.589565,0.151338,5
0.853755,0.975,0,0.333333,0.5,0.108365,0.003042,0.048447,0.000896,0.067906,0.054295,0.047128,0.102884,0.718284,0.048235,0.83112,0.097202,0.572767,0.858473,7
0.667984,0.104167,0,0,0,0.038023,0.000344,0.040994,0.00105,0.718306,0.65316,0.829897,0.66173,0.154851,0.836471,0.132827,0.829897,0.284654,0.136289,2
0.284585,0.7625,0,0,0,0.110266,0.002354,0.103106,0.002421,0.423703,0.389789,0.504418,0.370226,0.464552,0.618824,0.16888,0.504418,0.309253,0.165131,6
0.482213,0.2375,0,0,0,0.032319,0.000579,0.016149,0.000414,0.748515,0.687196,0.837261,0.712393,0.171642,0.734118,0.280835,0.837261,0.25416,0.119356,2
0.936759,0.629167,0,0.666667,0,0.032319,0.000718,0.059627,0.000527,0.132455,0.115073,0.114875,0.167576,0.671642,0.078824,0.829222,0.158321,0.34003,0.895736,7
0.142292,0.058333,0,0,0,0.045627,0.000736,0.02236,0.000548,0.878647,0.833874,0.942563,0.852689,0.244403,0.645882,0.349146,0.942563,0.196093,0.113989,2
0.142292,0.641667,0,0,0,0.081749,0.008175,0.367702,0.017237,0.249677,0.224473,0.284242,0.236945,0.580224,0.356471,0.474383,0.284242,0.273647,0.096367,6
0.3083,0.3875,0,0.333333,0,0.032319,0.000377,0.03354,0.000729,0.455203,0.435981,0.516937,0.407638,0.55597,0.535294,0.210626,0.516937,0.254697,0.173981,4
0.786561,0.995833,0,0,0,0.077947,0.001433,0.032298,0.00074,0.064291,0.047812,0.048601,0.096648,0.699627,0.071765,0.812144,0.091311,0.56339,0.879203,7
0.932806,0.525,0,0,0,0.306084,0.008727,0.058385,0.001122,0.257423,0.254457,0.28056,0.235386,0.731343,0.303529,0.406072,0.28056,0.214456,0.185205,4
0.525692,0.733333,0,0,0,0.064639,0.001528,0.047205,0.001287,0.413891,0.384117,0.491163,0.360094,0.496269,0.6,0.166983,0.491163,0.307458,0.169675,6
0.636364,0.745833,0,0,0,0.104563,0.001072,0.136646,0.003764,0.39969,0.371961,0.463918,0.357755,0.514925,0.534118,0.254269,0.463918,0.279561,0.156479,6
0.869565,0.766667,0,0,0,0.041825,0.001421,0.065839,0.001101,0.102763,0.085089,0.082474,0.141076,0.679104,0.058824,0.85389,0.133284,0.434488,0.879342,7
0.897233,0.55,0,0,0,0.01711,0.000347,0.014907,0.000224,0.036922,0.048622,0.041237,0.021044,0.902985,0.161176,0.461101,0.044919,0.556437,0.357476,1
0.956522,0.154167,0,0,0,0.041825,0.000209,0.028572,0.000911,0.940098,0.930308,0.968336,0.918161,0.466418,0.489412,0.375712,0.968336,0.126968,0.128553,2
