@relation texture-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
0.080036,0.13268,0.136034,0.12073,0.140751,0.158763,0.110214,0.125846,0.127175,0.076255,0.080036,0.145704,0.149373,0.156596,0.197832,0.199029,0.137584,0.181979,0.189512,0.13218,0.080036,0.183114,0.146055,0.218767,0.274725,0.359407,0.180983,0.241117,0.267717,0.167899,0.080036,0.139335,0.153128,0.166435,0.197048,0.213322,0.160089,0.203718,0.216745,0.161905,4
0.084982,0.101307,0.136638,0.07715,0.094504,0.080412,0.084824,0.09134,0.080991,0.071916,0.084982,0.15189,0.104333,0.144681,0.142728,0.113592,0.126678,0.142226,0.129715,0.085238,0.084982,0.182566,0.100168,0.205898,0.230769,0.301416,0.176121,0.218909,0.229659,0.142027,0.084982,0.115252,0.093853,0.125348,0.112915,0.102867,0.122115,0.118513,0.107981,0.070833,4
0.050809,0.047712,0.105804,0.030624,0.050268,0.046735,0.038661,0.042625,0.045515,0.057657,0.050809,0.090722,0.073546,0.089362,0.103884,0.117476,0.073826,0.092756,0.107636,0.069796,0.050809,0.158443,0.094012,0.190885,0.227537,0.317599,0.150729,0.198604,0.218504,0.108237,0.050809,0.107225,0.06202,0.128134,0.107749,0.116358,0.113924,0.11464,0.122848,0.07619,4
0.189299,0.260131,0.20133,0.230271,0.217828,0.208247,0.233699,0.230717,0.217537,0.16739,0.189299,0.252921,0.159635,0.264681,0.219512,0.199029,0.261745,0.222615,0.206992,0.14021,0.189299,0.263706,0.177952,0.291153,0.312864,0.38031,0.285251,0.318528,0.322178,0.217529,0.189299,0.241399,0.158617,0.27507,0.211808,0.212479,0.280715,0.233153,0.219092,0.141667,4
0.126349,0.21634,0.197098,0.193757,0.215818,0.217182,0.182343,0.205683,0.19344,0.122133,0.126349,0.235052,0.126568,0.246809,0.213189,0.172816,0.225671,0.223498,0.211592,0.124768,0.126349,0.241776,0.185786,0.264343,0.316096,0.372893,0.232847,0.300761,0.31168,0.205385,0.126349,0.206995,0.200878,0.238858,0.248708,0.254637,0.23306,0.262587,0.267606,0.201786,4
0.092626,0.12549,0.134825,0.116608,0.131367,0.15189,0.122908,0.129905,0.138554,0.122753,0.092626,0.1189,0.057013,0.12766,0.091238,0.098058,0.125839,0.095406,0.090156,0.050031,0.092626,0.155154,0.110241,0.175871,0.199095,0.250169,0.158293,0.199873,0.21063,0.158395,0.092626,0.157683,0.163557,0.181755,0.197786,0.202361,0.166046,0.192874,0.197966,0.139881,4
0.068345,0.050327,0.076784,0.032391,0.021448,0.014433,0.050202,0.023681,0.018742,0.033478,0.068345,0.052234,0.042759,0.045106,0.031617,0.057282,0.051174,0.029152,0.034039,0.036442,0.068345,0.122259,0.06995,0.151206,0.16031,0.221173,0.132361,0.158629,0.174541,0.126188,0.068345,0.090023,0.041712,0.095404,0.054613,0.037943,0.091586,0.061967,0.050861,0.022024,4
0.094424,0.094118,0.102781,0.076561,0.070375,0.070103,0.091748,0.076455,0.074967,0.075635,0.094424,0.160137,0.095211,0.166809,0.143631,0.135922,0.153523,0.147527,0.144434,0.087708,0.094424,0.183662,0.128707,0.208043,0.239819,0.29737,0.183144,0.230964,0.243438,0.167899,0.094424,0.125573,0.130077,0.132312,0.138007,0.133221,0.119881,0.131681,0.123631,0.083333,4
0.081835,0.15817,0.166868,0.155477,0.19571,0.22543,0.135603,0.170501,0.182731,0.115313,0.081835,0.116838,0.111174,0.129362,0.147245,0.147573,0.125,0.142226,0.144434,0.104385,0.081835,0.149123,0.136542,0.176408,0.222366,0.274444,0.155592,0.208756,0.223097,0.177402,0.081835,0.161124,0.14764,0.194986,0.202214,0.200675,0.18764,0.210689,0.21205,0.149405,4
0.080036,0.115686,0.131802,0.108363,0.127346,0.142955,0.109636,0.122463,0.129183,0.102914,0.080036,0.145704,0.122577,0.159149,0.182475,0.176699,0.149329,0.179329,0.182153,0.119209,0.080036,0.185307,0.145495,0.219303,0.278604,0.352664,0.190167,0.250635,0.26378,0.157339,0.080036,0.142202,0.155873,0.167827,0.198524,0.220067,0.1586,0.19907,0.213615,0.161905,4
0.099371,0.177124,0.177751,0.160188,0.191689,0.199313,0.143681,0.18065,0.185408,0.131432,0.099371,0.214433,0.168757,0.224681,0.240289,0.205825,0.197987,0.229682,0.23827,0.162446,0.099371,0.223684,0.133744,0.260054,0.292825,0.383007,0.223663,0.270939,0.298556,0.180042,0.099371,0.166284,0.153128,0.199861,0.204428,0.209949,0.196575,0.21921,0.228482,0.168452,4
0.13804,0.204575,0.174728,0.183746,0.186327,0.187629,0.181766,0.188769,0.182731,0.130192,0.13804,0.208247,0.122577,0.206809,0.170732,0.134951,0.187919,0.167845,0.146274,0.085855,0.13804,0.226974,0.16732,0.240751,0.27214,0.304113,0.21664,0.265863,0.260499,0.176346,0.13804,0.201835,0.17124,0.223538,0.209594,0.189713,0.212956,0.216112,0.199531,0.133333,4
0.129047,0.171895,0.148126,0.146643,0.14008,0.13677,0.155799,0.151556,0.141901,0.113453,0.129047,0.187629,0.133409,0.188085,0.172538,0.146602,0.171141,0.163428,0.150874,0.098826,0.129047,0.246711,0.193621,0.265416,0.321913,0.389076,0.229065,0.298223,0.31168,0.191658,0.129047,0.234518,0.181668,0.255571,0.250923,0.227656,0.237528,0.262587,0.258216,0.177381,4
0.11241,0.133987,0.120314,0.113074,0.11059,0.117526,0.1206,0.115697,0.116466,0.102914,0.11241,0.140893,0.116876,0.139574,0.145438,0.164078,0.135906,0.14311,0.156394,0.119209,0.11241,0.177083,0.130386,0.201609,0.22883,0.27849,0.191788,0.234772,0.244751,0.192186,0.11241,0.141055,0.117453,0.158078,0.138007,0.139123,0.163812,0.147173,0.135368,0.089881,4
0.073741,0.128758,0.128779,0.123675,0.144772,0.162199,0.115984,0.133965,0.137885,0.084315,0.073741,0.169759,0.170468,0.196596,0.245709,0.241748,0.177852,0.234099,0.25115,0.174799,0.073741,0.192434,0.155568,0.231099,0.290239,0.367498,0.190708,0.258249,0.288714,0.189546,0.073741,0.138761,0.120198,0.168524,0.164576,0.160202,0.1586,0.171185,0.177621,0.122024,4
0.093525,0.098693,0.139661,0.072438,0.08311,0.075601,0.081362,0.076455,0.072959,0.082455,0.093525,0.119588,0.125428,0.130213,0.160795,0.191262,0.128356,0.15106,0.164673,0.121062,0.093525,0.176535,0.114158,0.207507,0.234001,0.298045,0.185305,0.222716,0.226378,0.131996,0.093525,0.123853,0.084523,0.13649,0.107011,0.091062,0.133284,0.113865,0.100156,0.058929,4
0.166367,0.235294,0.207981,0.209658,0.210456,0.195876,0.212926,0.216509,0.202142,0.154371,0.166367,0.270103,0.18301,0.267234,0.259259,0.232039,0.244966,0.250883,0.24839,0.169858,0.166367,0.273575,0.151651,0.291689,0.305753,0.360081,0.265262,0.295685,0.286089,0.157867,0.166367,0.220757,0.202525,0.237465,0.230258,0.215008,0.22338,0.230054,0.209703,0.148214,4
0.192446,0.262092,0.192261,0.242638,0.224531,0.243986,0.250433,0.243572,0.244311,0.194668,0.192446,0.227491,0.161916,0.235745,0.197832,0.176699,0.236577,0.194346,0.162833,0.101297,0.192446,0.279057,0.175713,0.295979,0.305753,0.343898,0.284171,0.320431,0.317585,0.221753,0.192446,0.300459,0.186059,0.33078,0.266421,0.216695,0.324646,0.29512,0.270736,0.176786,4
0.092176,0.124837,0.084039,0.111896,0.092493,0.096907,0.1206,0.102165,0.087015,0.035338,0.092176,0.107216,0.020525,0.110638,0.04065,0.038835,0.111577,0.05477,0.047838,0.021001,0.092176,0.153509,0.100727,0.179088,0.196509,0.255563,0.162615,0.193528,0.206037,0.154699,0.092176,0.139335,0.14764,0.164345,0.180812,0.197302,0.157856,0.182804,0.192488,0.141071,4
0.107014,0.175163,0.163845,0.159011,0.179625,0.204124,0.146567,0.162382,0.160643,0.088655,0.107014,0.169072,0.080388,0.16766,0.130985,0.107767,0.150168,0.135159,0.121435,0.066708,0.107014,0.19682,0.091774,0.223592,0.233355,0.305462,0.200432,0.231599,0.238845,0.139916,0.107014,0.18578,0.153677,0.211003,0.199262,0.183811,0.201042,0.213788,0.211268,0.150595,4
0.225719,0.324183,0.199516,0.29682,0.269437,0.27079,0.299481,0.294317,0.276439,0.187849,0.225719,0.314777,0.199544,0.304681,0.272809,0.216505,0.283557,0.272968,0.24839,0.158122,0.225719,0.309759,0.216004,0.314209,0.341952,0.393796,0.297677,0.349619,0.352362,0.23548,0.225719,0.305046,0.236004,0.324513,0.281919,0.25801,0.306776,0.288923,0.269171,0.180952,4
0.08723,0.137908,0.116082,0.124853,0.129357,0.146392,0.113676,0.115697,0.110442,0.042157,0.08723,0.154639,0.087799,0.159149,0.135501,0.124272,0.138423,0.132509,0.128795,0.07659,0.08723,0.157895,0.123111,0.178016,0.211377,0.269724,0.153431,0.202411,0.217848,0.165259,0.08723,0.127867,0.132821,0.142061,0.151292,0.158516,0.137007,0.15182,0.152582,0.11131,4
0.071942,0.119608,0.106409,0.116608,0.121984,0.142268,0.112522,0.115697,0.123159,0.072536,0.071942,0.165636,0.148233,0.191489,0.221319,0.228155,0.173658,0.210247,0.236431,0.162446,0.071942,0.183114,0.141018,0.225201,0.273432,0.356035,0.185305,0.240482,0.270341,0.170539,0.071942,0.130734,0.141054,0.157382,0.174908,0.174536,0.14892,0.176607,0.179969,0.132738,4
0.071493,0.061438,0.088271,0.038869,0.032842,0.021306,0.054241,0.036536,0.034806,0.054557,0.071493,0.098969,0.071266,0.098723,0.099368,0.100971,0.093121,0.099823,0.099356,0.063002,0.071493,0.172149,0.115837,0.206434,0.258565,0.332434,0.176121,0.236041,0.24147,0.13886,0.071493,0.123853,0.064764,0.144847,0.115129,0.097808,0.136262,0.128582,0.122066,0.070238,4
0.071493,0.102614,0.122733,0.079505,0.096515,0.096907,0.075591,0.08728,0.082329,0.054557,0.071493,0.118213,0.050171,0.114894,0.082204,0.068932,0.097315,0.087456,0.087397,0.051266,0.071493,0.158443,0.114158,0.17748,0.211377,0.250169,0.15127,0.20368,0.206037,0.146779,0.071493,0.111812,0.108672,0.127437,0.127675,0.120573,0.122859,0.130906,0.120501,0.084524,4
0.061601,0.071895,0.091898,0.062426,0.069705,0.083162,0.065205,0.060217,0.064926,0.045877,0.061601,0.124399,0.087229,0.139574,0.134598,0.128155,0.119966,0.123675,0.128795,0.072267,0.061601,0.138706,0.112479,0.168901,0.207498,0.267701,0.135062,0.181472,0.199475,0.13886,0.061601,0.072821,0.068606,0.081476,0.076015,0.079258,0.078928,0.078234,0.07903,0.057143,4
0.098921,0.173856,0.147521,0.171967,0.187668,0.21512,0.159261,0.171854,0.176037,0.106634,0.098921,0.168385,0.123147,0.184681,0.182475,0.174757,0.174497,0.183746,0.193192,0.135886,0.098921,0.169956,0.137101,0.192493,0.231416,0.281861,0.170719,0.219543,0.225722,0.162091,0.098921,0.157683,0.136114,0.181058,0.17417,0.178752,0.177215,0.185902,0.187793,0.142857,4
0.192446,0.286928,0.189843,0.26914,0.25134,0.277663,0.274091,0.268606,0.26506,0.175449,0.192446,0.272165,0.171038,0.286809,0.241192,0.216505,0.275168,0.242933,0.228151,0.150093,0.192446,0.292215,0.223279,0.308311,0.347123,0.384356,0.288493,0.345812,0.349081,0.251848,0.192446,0.295872,0.273326,0.322423,0.329889,0.304384,0.304542,0.336174,0.325509,0.239881,4
0.142986,0.226797,0.181983,0.202591,0.214477,0.244674,0.189844,0.205683,0.202811,0.117173,0.142986,0.208247,0.119726,0.21617,0.177958,0.152427,0.199664,0.177562,0.161914,0.093885,0.142986,0.229167,0.139899,0.2563,0.271493,0.32704,0.23987,0.270939,0.276247,0.185322,0.142986,0.218463,0.187706,0.252786,0.230996,0.227656,0.248697,0.248644,0.248826,0.186905,4
0.116457,0.196078,0.190447,0.185512,0.207775,0.21512,0.174264,0.198917,0.202811,0.156231,0.116457,0.182818,0.118016,0.2,0.172538,0.166019,0.187081,0.169611,0.162833,0.105003,0.116457,0.202303,0.135982,0.228954,0.248869,0.298719,0.209616,0.247462,0.253937,0.174762,0.116457,0.202408,0.188255,0.239554,0.241328,0.248735,0.23306,0.253292,0.257433,0.185714,4
0.056655,0.056209,0.092503,0.041225,0.046917,0.037801,0.050779,0.046685,0.046854,0.058277,0.056655,0.074227,0.027936,0.082553,0.044264,0.039806,0.077181,0.045053,0.039558,0.012971,0.056655,0.121162,0.103525,0.153351,0.186813,0.242751,0.128579,0.170051,0.187664,0.144139,0.056655,0.073968,0.091109,0.089136,0.103321,0.123103,0.088608,0.103021,0.111111,0.085714,4
0.095324,0.137908,0.165659,0.118375,0.149464,0.15945,0.120023,0.14682,0.148594,0.121513,0.095324,0.152577,0.08951,0.159149,0.141825,0.126214,0.146812,0.15106,0.150874,0.096356,0.095324,0.197917,0.128148,0.218231,0.251454,0.305462,0.191248,0.239848,0.242126,0.152587,0.095324,0.154817,0.157519,0.176184,0.191882,0.18887,0.169769,0.195198,0.189358,0.134524,4
0.128597,0.20915,0.195889,0.184923,0.212466,0.22543,0.174264,0.201624,0.196787,0.130812,0.128597,0.199313,0.114595,0.200851,0.165312,0.143689,0.180369,0.168728,0.163753,0.106856,0.128597,0.226974,0.142697,0.251475,0.27925,0.338503,0.231226,0.277284,0.284121,0.18585,0.128597,0.201261,0.205269,0.233287,0.242066,0.246206,0.229337,0.252517,0.250391,0.190476,4
0.130845,0.190196,0.159613,0.171378,0.175603,0.196564,0.16734,0.169147,0.164659,0.100434,0.130845,0.209622,0.119156,0.211064,0.182475,0.14466,0.192953,0.183746,0.160994,0.090797,0.130845,0.211623,0.100168,0.230563,0.236587,0.286581,0.211777,0.239848,0.230971,0.134636,0.130845,0.18922,0.158068,0.199861,0.18893,0.176223,0.185406,0.19055,0.183099,0.129167,4
0.133993,0.19281,0.204353,0.160188,0.184987,0.182131,0.156953,0.18065,0.174029,0.147551,0.133993,0.219931,0.105473,0.217021,0.161698,0.123301,0.205537,0.178445,0.163753,0.109327,0.133993,0.221491,0.103525,0.252011,0.253394,0.316925,0.235548,0.255076,0.254593,0.149947,0.133993,0.167431,0.150384,0.185933,0.177122,0.178752,0.189873,0.184353,0.173709,0.12381,4
0.101169,0.155556,0.160218,0.142521,0.164879,0.17457,0.138488,0.155616,0.150602,0.099194,0.101169,0.173883,0.123147,0.206809,0.194219,0.21068,0.198826,0.19523,0.210672,0.14021,0.101169,0.211623,0.146055,0.257909,0.286361,0.372893,0.229065,0.26967,0.295276,0.185322,0.101169,0.178326,0.182766,0.21727,0.230996,0.238617,0.216679,0.243997,0.242567,0.179167,4
0.107914,0.165359,0.169891,0.145465,0.169571,0.173196,0.14599,0.169824,0.16332,0.117793,0.107914,0.204124,0.144242,0.20766,0.206865,0.180583,0.191275,0.207597,0.203312,0.138357,0.107914,0.207785,0.111919,0.237534,0.252101,0.320297,0.209076,0.240482,0.248031,0.140971,0.107914,0.16055,0.138858,0.18454,0.171956,0.161889,0.17796,0.178931,0.172144,0.116071,4
0.01259,0.050327,0.088875,0.051237,0.091823,0.120962,0.040392,0.071719,0.084337,0.034718,0.01259,0.078351,0.118586,0.092766,0.164408,0.175728,0.078859,0.15371,0.181233,0.130945,0.01259,0.096491,0.094572,0.137802,0.199741,0.275792,0.099406,0.164975,0.190289,0.128828,0.01259,0.052179,0.058727,0.072423,0.087823,0.099494,0.065525,0.091402,0.107981,0.074405,4
0.02473,0.037255,0.071342,0.028857,0.043566,0.062543,0.023658,0.028417,0.039491,0.019839,0.02473,0.054983,0.080958,0.053617,0.090334,0.098058,0.041946,0.077739,0.088316,0.061767,0.02473,0.109101,0.103525,0.146381,0.199095,0.267026,0.110211,0.163706,0.185696,0.12302,0.02473,0.054472,0.065313,0.07312,0.081919,0.094435,0.068503,0.084431,0.096244,0.067857,4
0.09982,0.179085,0.18682,0.166078,0.203083,0.233677,0.153491,0.186062,0.195448,0.127092,0.09982,0.168385,0.133979,0.171915,0.184282,0.172816,0.151846,0.175795,0.178473,0.114268,0.09982,0.161732,0.117515,0.175871,0.197156,0.237357,0.156672,0.195431,0.200131,0.153643,0.09982,0.139335,0.139407,0.163649,0.168266,0.189713,0.162323,0.172734,0.180751,0.140476,4
0.131745,0.192157,0.177751,0.173145,0.178954,0.169759,0.167917,0.171177,0.164659,0.128332,0.131745,0.164948,0.126568,0.157447,0.135501,0.102913,0.146812,0.125442,0.095676,0.061149,0.131745,0.231908,0.143257,0.253083,0.265029,0.311531,0.226364,0.264594,0.27231,0.177402,0.131745,0.227638,0.177827,0.263928,0.248708,0.232715,0.256888,0.272657,0.271518,0.188095,4
0.094424,0.139869,0.158404,0.128975,0.152145,0.17457,0.118292,0.132612,0.141901,0.104154,0.094424,0.175258,0.105473,0.205957,0.172538,0.151456,0.193792,0.179329,0.176633,0.104385,0.094424,0.198465,0.136542,0.248794,0.285714,0.381659,0.214479,0.258249,0.292651,0.177402,0.094424,0.139908,0.137761,0.178969,0.176384,0.188027,0.183917,0.183579,0.191706,0.1375,4
0.077338,0.072549,0.112455,0.054181,0.062332,0.063918,0.071552,0.064953,0.065596,0.082455,0.077338,0.087285,0.08951,0.084255,0.098464,0.119417,0.082215,0.088339,0.093836,0.07412,0.077338,0.159539,0.099049,0.186595,0.212023,0.276467,0.158833,0.198604,0.208005,0.126716,0.077338,0.112959,0.081229,0.118384,0.099631,0.075885,0.106478,0.101472,0.087637,0.051786,4
0.119604,0.182353,0.198912,0.161955,0.19571,0.199313,0.154068,0.182003,0.177376,0.131432,0.119604,0.212371,0.145952,0.220426,0.220416,0.198058,0.194631,0.213781,0.210672,0.13218,0.119604,0.236294,0.129267,0.259517,0.280543,0.363452,0.222042,0.265228,0.279528,0.155755,0.119604,0.195528,0.16685,0.211699,0.200738,0.18887,0.192107,0.19907,0.189358,0.133333,4
0.0625,0.109804,0.120919,0.100707,0.125335,0.146392,0.091171,0.108931,0.110442,0.054557,0.0625,0.140206,0.110034,0.144681,0.162602,0.159223,0.125,0.157244,0.172953,0.119827,0.0625,0.182566,0.132065,0.218767,0.266322,0.356709,0.176661,0.236675,0.266404,0.163675,0.0625,0.139908,0.135565,0.169916,0.177122,0.177066,0.1586,0.186677,0.193271,0.144643,4
0.124101,0.173856,0.153567,0.156655,0.152815,0.148454,0.16157,0.158322,0.149264,0.114073,0.124101,0.168385,0.09179,0.173617,0.125565,0.081553,0.166107,0.128975,0.092916,0.04509,0.124101,0.206689,0.137661,0.226273,0.252101,0.289953,0.206375,0.250635,0.246719,0.176346,0.124101,0.200688,0.173985,0.224234,0.222878,0.20489,0.217424,0.236251,0.235524,0.17381,4
0.104317,0.158824,0.140266,0.138398,0.134718,0.121649,0.136757,0.140054,0.128514,0.091135,0.104317,0.194502,0.103763,0.215319,0.177055,0.150485,0.204698,0.194346,0.195032,0.125386,0.104317,0.208882,0.149412,0.247721,0.292825,0.366824,0.222582,0.282995,0.305118,0.206441,0.104317,0.159404,0.149835,0.192201,0.202214,0.211636,0.192107,0.216112,0.21831,0.157143,4
0.034173,0.065359,0.084039,0.063015,0.085791,0.116151,0.054818,0.070365,0.084337,0.044017,0.034173,0.104467,0.125998,0.117447,0.174345,0.185437,0.098154,0.159894,0.189512,0.132798,0.034173,0.122807,0.113039,0.160322,0.224305,0.306811,0.122636,0.195431,0.22769,0.153115,0.034173,0.06594,0.060373,0.086351,0.091513,0.112142,0.084885,0.103021,0.122066,0.0875,4
0.068795,0.096732,0.076784,0.083628,0.073727,0.094158,0.079631,0.065629,0.066934,0.016119,0.068795,0.0811,0.032497,0.080851,0.037037,0.032039,0.073826,0.037102,0.023919,0.006794,0.068795,0.115132,0.091214,0.135121,0.1532,0.188806,0.119395,0.148477,0.14895,0.127244,0.068795,0.097477,0.080681,0.108635,0.097417,0.091062,0.107967,0.103796,0.094679,0.060119,4
0.120504,0.158824,0.134825,0.138398,0.128686,0.125086,0.147721,0.138024,0.127175,0.091754,0.120504,0.190378,0.131129,0.203404,0.186089,0.16699,0.188758,0.186396,0.174793,0.108091,0.120504,0.213268,0.135422,0.235925,0.260504,0.318274,0.212318,0.254442,0.257874,0.167371,0.120504,0.183486,0.162459,0.204039,0.210332,0.209949,0.189873,0.215337,0.21518,0.149405,4
0.040018,0.056209,0.066505,0.052415,0.056971,0.065979,0.05828,0.056834,0.058233,0.030998,0.040018,0.080412,0.041619,0.085106,0.072267,0.063107,0.079698,0.080389,0.081877,0.053737,0.040018,0.13432,0.077784,0.172654,0.208145,0.296022,0.140465,0.187183,0.215879,0.132524,0.040018,0.09805,0.135016,0.112117,0.154982,0.1543,0.097543,0.15182,0.156495,0.117262,4
0.082284,0.123529,0.120314,0.107774,0.11193,0.116838,0.10502,0.104871,0.097724,0.053937,0.082284,0.142268,0.076397,0.166809,0.138211,0.147573,0.153523,0.141343,0.154554,0.100679,0.082284,0.184759,0.146614,0.224129,0.274079,0.351989,0.190167,0.247462,0.269685,0.17529,0.082284,0.144495,0.149835,0.175487,0.187454,0.18887,0.169769,0.195198,0.193271,0.138095,4
0.043165,0.082353,0.09734,0.077739,0.101877,0.12921,0.068667,0.084574,0.091031,0.035958,0.043165,0.117526,0.100342,0.125957,0.155375,0.160194,0.107383,0.14841,0.170193,0.117974,0.043165,0.158991,0.132065,0.2,0.263736,0.350641,0.157212,0.228426,0.254593,0.156811,0.043165,0.115826,0.111965,0.14415,0.151292,0.147555,0.13105,0.160341,0.166667,0.119048,4
0.100719,0.158824,0.146917,0.142521,0.152815,0.149828,0.139065,0.14682,0.136546,0.084315,0.100719,0.180756,0.098062,0.172766,0.150858,0.097087,0.14849,0.150177,0.121435,0.05559,0.100719,0.152961,0.113598,0.164075,0.182935,0.21443,0.144787,0.175761,0.169291,0.124604,0.100719,0.111812,0.099341,0.119081,0.100369,0.107926,0.12137,0.102246,0.093897,0.075,4
0.13759,0.198693,0.17231,0.175501,0.178954,0.181443,0.173687,0.181326,0.177376,0.137012,0.13759,0.173196,0.094071,0.173617,0.121951,0.080583,0.16443,0.125442,0.091996,0.048178,0.13759,0.203399,0.111919,0.221448,0.219134,0.25354,0.209616,0.229061,0.222441,0.157339,0.13759,0.204128,0.153677,0.229805,0.206642,0.18887,0.22487,0.21921,0.212833,0.142857,4
0.076439,0.152941,0.165659,0.144876,0.186997,0.211684,0.125793,0.169147,0.18407,0.130192,0.076439,0.178007,0.13683,0.187234,0.200542,0.176699,0.162752,0.193463,0.206992,0.143298,0.076439,0.16886,0.113039,0.2,0.238526,0.32232,0.166937,0.220178,0.246063,0.158923,0.076439,0.116399,0.087267,0.138579,0.121033,0.126476,0.134773,0.132455,0.13615,0.092857,4
0.136241,0.176471,0.17231,0.150766,0.154826,0.149828,0.156376,0.152909,0.141232,0.105394,0.136241,0.18488,0.102623,0.17617,0.145438,0.12233,0.160235,0.142226,0.122355,0.064855,0.136241,0.205592,0.147174,0.224665,0.25404,0.296696,0.213398,0.253173,0.251312,0.183738,0.136241,0.177752,0.181668,0.190808,0.201476,0.22344,0.189873,0.206042,0.211268,0.179762,4
0.105216,0.203268,0.185611,0.195524,0.231903,0.287973,0.177726,0.214479,0.233601,0.148791,0.105216,0.170447,0.13683,0.188085,0.201445,0.191262,0.182886,0.204064,0.203312,0.132798,0.105216,0.170504,0.134863,0.196247,0.229476,0.27849,0.183144,0.23033,0.242126,0.190602,0.105216,0.176032,0.196487,0.215181,0.253875,0.286678,0.216679,0.26646,0.289515,0.227976,4
0.061601,0.129412,0.140871,0.125442,0.159517,0.188316,0.112522,0.14276,0.150602,0.085555,0.061601,0.060481,0.09293,0.057872,0.095754,0.118447,0.062919,0.088339,0.093836,0.077826,0.061601,0.10636,0.087297,0.132976,0.164189,0.218476,0.117234,0.162437,0.181759,0.161563,0.061601,0.127294,0.108672,0.155989,0.156458,0.164418,0.147431,0.165763,0.180751,0.129167,4
0.052158,0.101307,0.119105,0.097173,0.119303,0.12921,0.081362,0.099459,0.107095,0.070056,0.052158,0.101718,0.079818,0.116596,0.125565,0.139806,0.114094,0.132509,0.147194,0.100679,0.052158,0.114035,0.091214,0.147989,0.184874,0.249494,0.133441,0.183376,0.204068,0.159979,0.052158,0.077408,0.087816,0.101671,0.108487,0.125632,0.110201,0.122386,0.12989,0.10119,4
0.090827,0.118301,0.135429,0.101296,0.112601,0.109966,0.108482,0.113667,0.106426,0.086175,0.090827,0.165636,0.114025,0.177021,0.168022,0.151456,0.166946,0.173145,0.166513,0.108709,0.090827,0.181469,0.114158,0.215013,0.244344,0.320971,0.184765,0.229061,0.246719,0.159451,0.090827,0.127294,0.109221,0.146936,0.130627,0.111298,0.145197,0.136328,0.117371,0.071429,4
