@relation page-blocks-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Height numeric
@attribute Lenght numeric
@attribute Area numeric
@attribute Eccen numeric
@attribute P_black numeric
@attribute P_and numeric
@attribute Mean_tr numeric
@attribute Blackpix numeric
@attribute Blackand numeric
@attribute Wb_trans numeric
@attribute Class {1,2,3,4,5}

@data
0.011208,0.179348,0.006897,0.018609,0.377637,0.835821,0.000365,0.012388,0.018189,0.045157,1
0.011208,0.211957,0.008147,0.021961,0.237342,0.728145,0.000206,0.009874,0.018905,0.05014,1
0.009963,0.226449,0.007827,0.026058,0.455696,0.949893,0.000369,0.016598,0.023284,0.060106,1
0.009963,0.153986,0.005327,0.017782,0.261603,0.65565,0.000228,0.006997,0.011208,0.033634,1
0.011208,0.208333,0.008008,0.021589,0.233122,0.783582,0.000141,0.009571,0.019902,0.057614,1
0.008717,0.076087,0.002341,0.009996,0.466245,0.949893,0.000484,0.005119,0.006959,0.01526,1
0.008717,0.070652,0.002174,0.009298,0.42616,0.996802,0.000343,0.004392,0.006764,0.016506,1
0.009963,0.076087,0.002639,0.008885,0.425105,0.892324,0.0004,0.0053,0.007393,0.018063,1
0.008717,0.081522,0.002507,0.010695,0.320675,0.922175,0.000224,0.003937,0.007241,0.018997,1
0.008717,0.074275,0.002285,0.009764,0.39135,0.977612,0.000277,0.004271,0.006981,0.018374,1
0.024907,0.001812,0.000243,0.000164,0.723629,0.720682,0.006056,0.000909,0.00052,0,2
0.008717,0.072464,0.002229,0.009531,0.315401,0.960554,0.000186,0.003453,0.006699,0.018374,1
0.046077,0.125,0.018425,0.003417,0.007384,0,0.003761,0.004725,0.003425,0.00218,5
0,0.264493,0.000972,0.273734,0.85654,1,0.00213,0.003816,0.003035,0.003114,2
0.011208,0.235507,0.009049,0.024382,0.458861,0.846482,0.000392,0.019294,0.024151,0.067269,1
0,0.028986,0.000069,0.031645,0.937764,1,0.003028,0.000454,0.000217,0,2
0.009963,0,0.000014,0.000194,1,1,0.001615,0.000242,0.000043,0,4
0.012453,0.15942,0.006751,0.015054,0.124473,0.686567,0.000347,0.004998,0.014829,0.018686,1
0.011208,0.054348,0.002104,0.00576,0.261603,0.80064,0.000468,0.002787,0.005312,0.008409,1
0.013699,0.414855,0.01912,0.03568,0.118143,0.541578,0.000501,0.01369,0.033929,0.040174,1
0.007472,0.076087,0.002042,0.011427,0.201477,0.794243,0.000501,0.002181,0.005116,0.006229,1
0.043587,0.309783,0.042956,0.008885,0.080169,0.293177,0.000775,0.023988,0.045072,0.050763,5
0.026152,0.128623,0.010952,0.006082,0.439873,0.837953,0.001542,0.022474,0.028964,0.026472,1
0.009963,0.13587,0.004702,0.015712,0.322785,0.78145,0.00024,0.00739,0.011642,0.034569,1
0.007472,0.342391,0.009188,0.050533,0.254219,0.836887,0.000159,0.011782,0.02426,0.06758,1
0.008717,0.126812,0.003896,0.016514,0.274262,0.857143,0.000174,0.005331,0.010515,0.029274,1
0.008717,0.126812,0.003896,0.016514,0.272152,0.851812,0.000172,0.0053,0.01045,0.029274,1
0.014944,0.208333,0.010425,0.016604,0.239451,0.635394,0.000262,0.012721,0.021355,0.05668,1
0.009963,0.166667,0.005764,0.019229,0.218354,0.88806,0.000149,0.006542,0.016086,0.038617,1
0.009963,0.195652,0.006765,0.02254,0.201477,0.837953,0.000117,0.007178,0.017886,0.046714,1
0.008717,0.11413,0.003507,0.014885,0.262658,0.847548,0.000188,0.004634,0.009366,0.024603,1
0.009963,0.23913,0.008265,0.027507,0.194093,0.69936,0.00018,0.008541,0.018471,0.046403,1
0.006227,0.179348,0.004118,0.031025,0.305907,0.810235,0.000143,0.006179,0.010536,0.03706,1
0.007472,0.086957,0.002334,0.013023,0.258439,0.617271,0.000218,0.003059,0.004618,0.014949,1
0.006227,0.076087,0.001743,0.013334,0.161392,0.66951,0.000155,0.001575,0.003707,0.009031,1
0.006227,0.050725,0.00116,0.008987,0.302743,0.865672,0.000103,0.001757,0.003144,0.011834,1
0.011208,0.085145,0.003285,0.008926,0.275316,0.744136,0.000303,0.004513,0.007761,0.018374,1
0.009963,0.065217,0.002264,0.007643,0.422996,0.96162,0.000343,0.004543,0.006807,0.017129,1
0.014944,0.391304,0.019544,0.031071,0.325949,0.665245,0.000414,0.030834,0.041777,0.103706,1
0.014944,0.880435,0.043921,0.06975,0.205696,0.605544,0.000222,0.047341,0.086307,0.231704,1
0.014944,0.79529,0.039677,0.063016,0.214135,0.675906,0.000238,0.04416,0.086199,0.208035,1
0.013699,0.302536,0.013953,0.026058,0.214135,0.700426,0.000222,0.015568,0.031262,0.075989,1
0.031133,0,0.000132,0.000058,1,1,0.005046,0.000757,0.000412,0,4
0.014944,0.115942,0.00582,0.009298,0.263713,0.65565,0.000319,0.007693,0.012249,0.03052,1
0.014944,0,0.000042,0.00013,1,1,0.002422,0.000363,0.00013,0,4
0.019925,0,0.000069,0.000097,1,1,0.00323,0.000485,0.000217,0,4
0.011208,0.217391,0.008355,0.02252,0.335443,0.864606,0.000285,0.013539,0.022742,0.057614,1
0.013699,0.211957,0.009786,0.018298,0.271097,0.707889,0.000287,0.013236,0.022135,0.056057,1
0.012453,0,0.000028,0.000156,1,1,0.002019,0.000303,0.000087,0,4
0.014944,0.190217,0.009522,0.015172,0.267932,0.667377,0.000277,0.012751,0.020401,0.055123,1
0.007472,0.014493,0.000389,0.002382,0.095992,0.187633,0.001615,0.000242,0.000173,0,5
0.044832,0.128623,0.018453,0.003611,0.07173,0.207889,0.00134,0.009692,0.014699,0.012769,5
0.014944,0,0.000042,0.00013,1,1,0.002422,0.000363,0.00013,0,4
0.009963,0.059783,0.002077,0.007022,0.331224,0.835821,0.000279,0.003362,0.005463,0.014326,1
0.016189,0,0.000049,0.000119,1,1,0.002624,0.000394,0.000152,0,4
0.001245,0.009058,0.000035,0.005574,0.648734,1,0.000606,0.000212,0.000108,0.000311,2
0.027397,0,0.000111,0.000067,1,1,0.004441,0.000666,0.000347,0,4
0.011208,0.193841,0.007452,0.020099,0.281646,0.729211,0.00023,0.010419,0.017322,0.049829,1
0.008717,0.333333,0.01023,0.043051,0.193038,0.636461,0.000166,0.01051,0.020986,0.059172,1
0.004981,0.068841,0.001306,0.014512,0.301688,0.8742,0.000149,0.001969,0.003577,0.011523,1
0.014944,0,0.000042,0.00013,1,1,0.002422,0.000363,0.00013,0,4
0.007472,0.208333,0.005591,0.030846,0.221519,0.773987,0.00017,0.006421,0.013723,0.035814,1
0.006227,0.15942,0.00366,0.027609,0.264768,0.776119,0.000166,0.004876,0.008997,0.027406,1
0.007472,0.081522,0.002188,0.012224,0.265823,0.960554,0.000319,0.002938,0.006569,0.011523,1
0.007472,0.050725,0.001361,0.007702,0.225738,0.80064,0.000343,0.001605,0.003425,0.005917,1
0.006227,0.309783,0.007119,0.053371,0.255274,0.900853,0.000147,0.009147,0.02014,0.054189,1
0.004981,0.028986,0.000542,0.006319,0.441983,0.924307,0.000273,0.001181,0.001561,0.004983,1
0.017435,0,0.000056,0.000112,1,1,0.002826,0.000424,0.000173,0,4
0.002491,0.096014,0.001076,0.033507,0.329114,0.487207,0.0015,0.001757,0.001669,0.001869,2
0.026152,0.128623,0.010952,0.006082,0.493671,0.846482,0.001825,0.024897,0.029246,0.025226,1
0.006227,0.326087,0.007494,0.056165,0.259494,0.663113,0.000139,0.009783,0.015956,0.059483,1
0.008717,0.126812,0.003896,0.016514,0.374473,0.896588,0.000214,0.006966,0.01097,0.034569,1
0.008717,0.128623,0.003952,0.016747,0.366034,0.798507,0.000252,0.006936,0.009973,0.031454,1
0.011208,0.168478,0.00648,0.017492,0.208861,0.702559,0.000141,0.007087,0.014547,0.042666,1
0.012453,0.126812,0.005376,0.012008,0.335443,0.707889,0.000285,0.008723,0.012141,0.03706,1
0.011208,0.193841,0.007452,0.020099,0.258439,0.819829,0.00017,0.009692,0.019295,0.053877,1
0.008717,0.11413,0.003507,0.014885,0.299578,0.835821,0.000226,0.005179,0.009236,0.024914,1
0.011208,0.057971,0.002243,0.006132,0.360759,0.621535,0.000454,0.003907,0.004466,0.012146,1
0.008717,0.237319,0.007285,0.030714,0.272152,0.851812,0.00017,0.009874,0.019555,0.055123,1
0.016189,0.077899,0.00423,0.00584,0.364979,0.750533,0.000303,0.00739,0.010081,0.030209,1
0.004981,0.177536,0.003389,0.036859,0.320675,0.873134,0.000101,0.0053,0.009301,0.036126,1
0.009963,0.105072,0.003639,0.012196,0.464135,0.851812,0.000448,0.007875,0.009756,0.024914,1
0.014944,0.735507,0.036698,0.058289,0.225738,0.6258,0.000264,0.042555,0.074318,0.189349,1
0.014944,0.737319,0.036788,0.058433,0.241561,0.65565,0.000319,0.04516,0.0777,0.180006,1
0.016189,0.740942,0.039816,0.054524,0.199367,0.565032,0.000283,0.041828,0.073559,0.179072,1
0.011208,0.153986,0.005924,0.016002,0.39135,0.908316,0.000291,0.010995,0.016889,0.046092,1
0.014944,0.73913,0.036879,0.058576,0.226793,0.554371,0.000248,0.043009,0.066947,0.198069,1
0.013699,0.554348,0.025537,0.047628,0.251055,0.755864,0.000285,0.032318,0.061462,0.137963,1
0.029888,0.740942,0.071139,0.030527,0.232068,0.648188,0.00026,0.084535,0.148831,0.37901,1
0.011208,0.059783,0.002313,0.006319,0.394515,0.633262,0.000408,0.004362,0.004683,0.014637,1
0.046077,0.740942,0.108156,0.020078,0.21308,0.577825,0.000283,0.119821,0.203703,0.513859,1
0.014944,0.271739,0.013585,0.021617,0.263713,0.707889,0.000321,0.017931,0.030742,0.071006,1
0.013699,0.117754,0.005452,0.010229,0.369198,0.765458,0.00041,0.009601,0.013246,0.032389,1
0.014944,0.206522,0.010334,0.01646,0.276371,0.67484,0.000327,0.014175,0.022373,0.055434,1
0.013699,0.184783,0.008536,0.01597,0.317511,0.705757,0.000313,0.013175,0.019252,0.052943,1
0.059776,0.141304,0.026836,0.002989,0.033755,0.124733,0.001284,0.009783,0.014894,0.013391,5
0.009963,0.057971,0.002014,0.006816,0.342827,0.831557,0.00025,0.003362,0.005268,0.01526,1
0.012453,0.112319,0.004764,0.010652,0.295359,0.705757,0.000357,0.006936,0.010731,0.025537,1
0.008717,0.023551,0.000729,0.003246,0.491561,0.96162,0.000448,0.001726,0.00219,0.005294,1
0.012453,0.141304,0.005987,0.013361,0.305907,0.83049,0.000242,0.008965,0.015696,0.041732,1
0.011208,0.134058,0.00516,0.013954,0.396624,0.902985,0.000258,0.009692,0.014634,0.0436,1
0.006227,0.20471,0.004702,0.035369,0.238397,0.723881,0.000153,0.005724,0.01084,0.033323,1
0.004981,0.068841,0.001306,0.014512,0.308017,0.710021,0.00022,0.001999,0.002927,0.009654,1
0.007472,0.20471,0.005494,0.030315,0.212025,0.723881,0.000155,0.006088,0.012661,0.035192,1
0.007472,0,0,0.000253,1,1,0.001211,0.000182,0,0,4
0.008717,0.081522,0.002507,0.010695,0.225738,0.878465,0.000172,0.002938,0.006916,0.016194,1
0.008717,0.028986,0.000896,0.003944,0.42616,0.812367,0.000279,0.001848,0.002276,0.007786,1
0.007472,0.048913,0.001313,0.007436,0.300633,0.989339,0.000228,0.001969,0.004054,0.009343,1
0.021171,0.302536,0.020953,0.017367,0.142405,0.712154,0.00027,0.017052,0.047695,0.074743,1
0.026152,0.126812,0.0108,0.005996,0.458861,0.823028,0.001843,0.022989,0.028075,0.023046,1
0.017435,0.244565,0.014119,0.016872,0.198312,0.731343,0.000365,0.014781,0.032932,0.053877,1
0.009963,0.13587,0.004702,0.015712,0.316456,0.80064,0.000256,0.007269,0.011902,0.0327,1
0.007472,0.326087,0.008751,0.048138,0.278481,0.742004,0.000131,0.012085,0.020682,0.075055,1
0.008717,0.125,0.003841,0.016281,0.336498,0.905117,0.000141,0.00627,0.010905,0.037683,1
0.016189,0.391304,0.021051,0.028851,0.227848,0.607676,0.000226,0.024594,0.041452,0.118966,1
0.027397,0.155797,0.013849,0.007032,0.246835,0.649254,0.000275,0.017295,0.028942,0.075055,1
0.009963,0.166667,0.005764,0.019229,0.238397,0.836887,0.000133,0.007027,0.015219,0.043289,1
0.011208,0.192029,0.007383,0.019913,0.233122,0.720682,0.000164,0.008814,0.016975,0.049829,1
0.008717,0.110507,0.003396,0.014419,0.32173,0.965885,0.000159,0.005331,0.010255,0.03052,1
0.009963,0.150362,0.005202,0.017367,0.374473,0.869936,0.000353,0.009299,0.014244,0.034569,1
0.008717,0.23913,0.007341,0.030946,0.232068,0.813433,0.000157,0.008723,0.018883,0.05014,1
0.006227,0.179348,0.004118,0.031025,0.309072,0.78145,0.000137,0.006239,0.010189,0.037994,1
0.006227,0.076087,0.001743,0.013334,0.300633,0.966951,0.000135,0.002605,0.005268,0.015883,1
0.006227,0.050725,0.00116,0.008987,0.296414,0.785714,0.000107,0.001726,0.002862,0.011523,1
0.011208,0.061594,0.002382,0.006505,0.300633,0.695096,0.000176,0.003544,0.005268,0.019309,1
0.008717,0.070652,0.002174,0.009298,0.452532,0.987207,0.000325,0.004634,0.006699,0.018063,1
0.008717,0.077899,0.002396,0.010229,0.382911,0.945629,0.000214,0.004392,0.007089,0.0218,1
0.013699,0.15942,0.007369,0.013799,0.397679,0.871002,0.000505,0.013842,0.020206,0.040486,1
0.016189,0.755435,0.040594,0.055587,0.220464,0.593817,0.000234,0.046159,0.078437,0.219869,1
0.013699,0.231884,0.010702,0.020006,0.264768,0.691898,0.000305,0.014175,0.023696,0.057926,1
0.014944,0.137681,0.006903,0.011017,0.259494,0.680171,0.000283,0.008996,0.015046,0.038306,1
0.009963,0.213768,0.00739,0.024609,0.390295,0.962687,0.00027,0.01366,0.022243,0.059794,1
0.014944,0.208333,0.010425,0.016604,0.253165,0.683369,0.000301,0.013327,0.022829,0.054812,1
0.013699,0.186594,0.008619,0.016127,0.298523,0.742004,0.000295,0.01263,0.020357,0.052632,1
0.047323,0.125,0.018912,0.00333,0.040084,0.205757,0.001211,0.00739,0.014959,0.010589,5
0.012453,0.057971,0.002472,0.005574,0.256329,0.673774,0.000198,0.003211,0.005312,0.016506,1
0.011208,0.230072,0.008841,0.023823,0.31962,0.734542,0.000252,0.013751,0.020682,0.062597,1
0.007472,0.023551,0.000632,0.003711,0.462025,0.934968,0.000309,0.001424,0.001843,0.005606,1
0.013699,0.150362,0.006952,0.013023,0.294304,0.778252,0.000273,0.010086,0.017149,0.043912,1
0.004981,0.206522,0.003945,0.042818,0.385021,0.914712,0.000208,0.007239,0.011317,0.036437,1
0.004981,0.068841,0.001306,0.014512,0.377637,0.858209,0.000135,0.002393,0.003512,0.014637,1
0.003736,0.20471,0.003118,0.05306,0.359705,0.976546,0.000168,0.005391,0.009517,0.030209,1
0.002491,0.161232,0.001827,0.055854,0.484177,0.900853,0.00027,0.00415,0.00516,0.018063,1
0.009963,0.309783,0.010702,0.035576,0.317511,0.785714,0.000289,0.016507,0.026666,0.06976,1
0.008717,0.028986,0.000896,0.003944,0.503165,0.843284,0.000379,0.00215,0.002363,0.007474,1
0.009963,0.07971,0.002764,0.009298,0.239451,0.770789,0.000236,0.003392,0.006742,0.015883,1
0.007472,0.047101,0.001264,0.00717,0.308017,1,0.000196,0.001938,0.003946,0.009966,1
0.026152,0.126812,0.0108,0.005996,0.492616,0.832623,0.002069,0.024503,0.0284,0.022111,1
0.008717,0.342391,0.010508,0.044215,0.28903,0.605544,0.000246,0.014962,0.020596,0.069137,1
0.011208,0.13587,0.00523,0.01414,0.445148,0.785714,0.00041,0.010874,0.013008,0.036749,1
0.008717,0.125,0.003841,0.016281,0.433544,0.985075,0.000264,0.007814,0.011815,0.034569,1
0.009963,0.126812,0.004389,0.014678,0.35654,0.752665,0.000291,0.007512,0.010493,0.031454,1
0.011208,0.137681,0.005299,0.014326,0.439873,0.898721,0.000331,0.010904,0.014959,0.042354,1
0.008717,0.166667,0.005119,0.021635,0.28692,0.824094,0.0002,0.007269,0.013311,0.037372,1
0.009963,0.192029,0.00664,0.022127,0.32173,0.866738,0.00023,0.010389,0.018124,0.049829,1
0.012453,0.050725,0.002167,0.004896,0.375527,0.749467,0.000424,0.003907,0.005138,0.012769,1
0.009963,0.110507,0.003827,0.012816,0.312236,0.860341,0.000248,0.005846,0.010363,0.026783,1
0.008717,0.233696,0.007174,0.030248,0.324895,0.867804,0.000244,0.011298,0.019598,0.05232,1
0.006227,0.179348,0.004118,0.031025,0.351266,0.816631,0.000145,0.006966,0.010623,0.04142,1
0.006227,0.088768,0.002035,0.015505,0.363924,0.69403,0.000279,0.003574,0.004488,0.01526,1
0.004981,0.050725,0.000958,0.010788,0.512658,0.882729,0.000275,0.002332,0.002645,0.009966,1
0.012453,0.061594,0.002625,0.005913,0.315401,0.628998,0.000252,0.004059,0.00529,0.018374,1
0.009963,0.070652,0.002452,0.008263,0.478903,0.96162,0.00042,0.005482,0.007371,0.018063,1
0.009963,0.074275,0.002577,0.008678,0.343882,0.83049,0.000333,0.004301,0.006742,0.016506,1
0.014944,0.148551,0.007445,0.011877,0.338608,0.603412,0.000505,0.012176,0.014547,0.035503,1
0.016189,0.422101,0.022704,0.031112,0.349156,0.609808,0.000646,0.038012,0.044877,0.092806,1
0.014944,0.73913,0.036879,0.058576,0.274262,0.575693,0.00041,0.050157,0.069223,0.17004,1
0.031133,0.744565,0.074348,0.029496,0.2827,0.641791,0.000404,0.103677,0.154165,0.355341,1
0.014944,0.273551,0.013675,0.02176,0.274262,0.695096,0.000363,0.018658,0.030417,0.068203,1
0.014944,0.264493,0.013224,0.021045,0.322785,0.683369,0.000525,0.020687,0.028964,0.05886,1
0.009963,0.014493,0.000514,0.001849,0.609705,0.788913,0.000828,0.001514,0.001257,0.002803,1
0.011208,0.222826,0.008563,0.023079,0.444093,0.801706,0.000491,0.017749,0.021723,0.052943,1
0.014944,0.217391,0.010876,0.017321,0.341772,0.66951,0.000549,0.01787,0.023392,0.049206,1
0.011208,0.161232,0.006202,0.016747,0.473629,0.859275,0.000589,0.01363,0.01678,0.035503,1
0.014944,0.73913,0.036879,0.058576,0.237342,0.544776,0.000333,0.044645,0.06595,0.172843,1
0.013699,0.230072,0.010619,0.019851,0.302743,0.719616,0.000386,0.01572,0.02439,0.055434,1
0.013699,0.740942,0.034121,0.063613,0.296414,0.638593,0.000341,0.049521,0.070394,0.189038,1
0.013699,0.255435,0.011786,0.022023,0.300633,0.74307,0.000412,0.017386,0.02788,0.058549,1
0.013699,0.740942,0.034121,0.063613,0.28692,0.686567,0.000297,0.04828,0.075164,0.200561,1
0.014944,0.525362,0.026225,0.041673,0.245781,0.602345,0.000339,0.032681,0.051251,0.125195,1
0.014944,0.5,0.024961,0.039667,0.254219,0.61194,0.000321,0.031894,0.049538,0.12644,1
0.013699,0.119565,0.005535,0.010384,0.370253,0.684435,0.000541,0.009783,0.012119,0.027094,1
0.011208,0.213768,0.008216,0.022147,0.35654,0.797441,0.000353,0.014024,0.020748,0.05232,1
0.002491,0.018116,0.000181,0.006816,0.329114,0.644989,0.000404,0.000333,0.000325,0.000934,2
0.03736,0.126812,0.015238,0.004251,0.112869,0.249467,0.001875,0.010571,0.013962,0.010277,5
0.011208,0.057971,0.002243,0.006132,0.290084,0.724947,0.000273,0.003241,0.00516,0.014014,1
0.009963,0.193841,0.006702,0.022334,0.418776,0.859275,0.000313,0.013175,0.018146,0.052943,1
0.008717,0.32971,0.010119,0.042585,0.248945,0.641791,0.000218,0.012721,0.020921,0.062597,1
0.004981,0.068841,0.001306,0.014512,0.464135,0.863539,0.000295,0.002877,0.003534,0.011834,1
0.016189,0.208333,0.01123,0.015417,0.229958,0.6258,0.000226,0.013266,0.022699,0.064154,1
0.006227,0.161232,0.003702,0.02792,0.360759,0.791045,0.000242,0.006421,0.009257,0.029897,1
0.007472,0.027174,0.000729,0.004244,0.434599,0.876333,0.000454,0.001545,0.001995,0.004671,1
0.002491,0.548913,0.006285,0.188686,0.530591,0.665245,0.00831,0.015296,0.01342,0.003426,2
0.026152,0.123188,0.010494,0.005827,0.489451,0.837953,0.001936,0.023716,0.02775,0.022734,1
0.007472,0.34058,0.00914,0.050267,0.302743,0.684435,0.00018,0.013569,0.020054,0.073497,1
0.008717,0.123188,0.003785,0.016049,0.382911,0.982942,0.000234,0.006906,0.01162,0.0327,1
0.008717,0.125,0.003841,0.016281,0.35443,0.83049,0.000244,0.006542,0.010059,0.030209,1
0.009963,0.163043,0.005639,0.018816,0.283755,0.901919,0.000192,0.007936,0.015978,0.041732,1
0.009963,0.137681,0.004764,0.01592,0.457806,0.968017,0.000329,0.010177,0.014417,0.039552,1
0.009963,0.190217,0.006577,0.02192,0.271097,0.777186,0.000196,0.008905,0.016216,0.046403,1
0.008717,0.110507,0.003396,0.014419,0.328059,0.920043,0.000226,0.005422,0.009799,0.02616,1
0.014944,0.052536,0.00266,0.004285,0.320675,0.6258,0.00045,0.00418,0.005333,0.01308,1
0.008717,0.237319,0.007285,0.030714,0.273207,0.864606,0.000204,0.009904,0.019837,0.050452,1
0.006227,0.181159,0.00416,0.031334,0.378692,0.867804,0.000188,0.007512,0.01136,0.039863,1
0.006227,0.088768,0.002035,0.015505,0.290084,0.666311,0.000202,0.002938,0.004314,0.014949,1
0.006227,0.081522,0.001868,0.014265,0.277426,0.733475,0.000226,0.002605,0.004336,0.012457,1
0.006227,0.050725,0.00116,0.008987,0.320675,0.663113,0.000178,0.001848,0.002428,0.009966,1
0.011208,0.061594,0.002382,0.006505,0.388186,0.814499,0.000248,0.004422,0.006114,0.020243,1
0.009963,0.065217,0.002264,0.007643,0.490506,0.929638,0.000367,0.005179,0.006591,0.018686,1
0.013699,0.150362,0.006952,0.013023,0.398734,0.683369,0.000509,0.013085,0.015219,0.037994,1
0.039851,0.288043,0.036622,0.009015,0.17616,0.348614,0.001078,0.034922,0.044378,0.056369,1
0.013699,0.900362,0.041455,0.077269,0.268987,0.615139,0.000291,0.055488,0.082622,0.233884,1
0.014944,0.103261,0.005188,0.008296,0.299578,0.572495,0.000444,0.007633,0.009647,0.024291,1
0.009963,0.061594,0.002139,0.007229,0.567511,0.850746,0.000581,0.005603,0.005723,0.014637,1
0.013699,0.317029,0.014619,0.0273,0.263713,0.572495,0.000325,0.019263,0.027273,0.075677,1
0.002491,0.467391,0.005348,0.160758,0.378692,0.446695,0.002481,0.009632,0.007956,0.007163,2
0.011208,0.038043,0.001479,0.004084,0.46308,0.927505,0.000549,0.003241,0.004293,0.00872,1
0.009963,0.021739,0.000764,0.002676,0.540084,0.853945,0.000581,0.001969,0.002038,0.004983,1
0.009963,0.019928,0.000701,0.002469,0.599156,0.940299,0.000765,0.001999,0.00206,0.004049,1
0.012453,0.065217,0.002778,0.006251,0.336498,0.892324,0.000204,0.004543,0.007783,0.023046,1
0.009963,0.021739,0.000764,0.002676,0.504219,0.872068,0.000456,0.001848,0.002081,0.005606,1
0.013699,0.219203,0.010119,0.01892,0.219409,0.873134,0.000262,0.01151,0.027815,0.051386,1
0.009963,0.007246,0.000264,0.001022,0.437764,0.526652,0.001918,0.000606,0.00039,0.000311,1
0.008717,0.021739,0.000674,0.003013,0.564346,0.826226,0.000745,0.001817,0.001734,0.003737,1
0.013699,0.898551,0.041372,0.077115,0.238397,0.734542,0.000256,0.050157,0.09693,0.227344,1
0.014944,0.900362,0.044914,0.071325,0.241561,0.667377,0.000258,0.055094,0.096388,0.248521,1
0.011208,0.096014,0.003702,0.010043,0.343882,0.597015,0.000432,0.006149,0.007133,0.019931,1
0.013699,0.065217,0.003035,0.005728,0.377637,0.731343,0.000579,0.005482,0.007046,0.014326,1
0.013699,0.898551,0.041372,0.077115,0.228903,0.567164,0.000291,0.048583,0.076681,0.204609,1
0.013699,0.088768,0.004118,0.007747,0.309072,0.602345,0.000347,0.006239,0.008,0.023357,1
0.011208,0.108696,0.004188,0.011347,0.458861,0.823028,0.00043,0.008965,0.010883,0.029274,1
0.013699,0.903986,0.041622,0.07758,0.223629,0.56823,0.000293,0.047946,0.077202,0.200872,1
0.013699,0.898551,0.041372,0.077115,0.258439,0.715352,0.000252,0.053671,0.094675,0.245406,1
0.013699,0.043478,0.002035,0.003866,0.2827,0.619403,0.000321,0.002877,0.004032,0.011211,1
0.009963,0.193841,0.006702,0.022334,0.341772,0.802772,0.000273,0.011025,0.017019,0.04796,1
0.006227,0.331522,0.007619,0.057096,0.285865,0.735608,0.0002,0.010783,0.017842,0.055434,1
