@relation satimage-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp13 numeric
@attribute Sp14 numeric
@attribute Sp15 numeric
@attribute Sp16 numeric
@attribute Sp17 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp22 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp25 numeric
@attribute Sp26 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp31 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp39 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp43 numeric
@attribute Sp44 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp48 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0.369231,0.436364,0.264368,0.214876,0.415385,0.436364,0.315789,0.234375,0.40625,0.466019,0.242105,0.203125,0.430769,0.418182,0.305263,0.248,0.421875,0.446602,0.336842,0.242188,0.492308,0.485437,0.336842,0.242188,0.430769,0.5,0.355556,0.264,0.430769,0.466019,0.336842,0.257813,0.430769,0.466019,0.294737,0.226563,7
0.369231,0.4,0.229885,0.181818,0.369231,0.4,0.242105,0.203125,0.40625,0.466019,0.242105,0.234375,0.430769,0.418182,0.263158,0.224,0.421875,0.524272,0.336842,0.242188,0.430769,0.524272,0.336842,0.273438,0.476923,0.461538,0.311111,0.232,0.430769,0.504854,0.336842,0.257813,0.430769,0.466019,0.336842,0.226563,7
0.415385,0.436364,0.264368,0.214876,0.415385,0.436364,0.273684,0.234375,0.40625,0.504854,0.315789,0.234375,0.430769,0.454545,0.336842,0.28,0.359375,0.485437,0.263158,0.242188,0.492308,0.553398,0.378947,0.273438,0.369231,0.461538,0.311111,0.208,0.369231,0.466019,0.294737,0.226563,0.430769,0.466019,0.336842,0.28125,7
0.415385,0.436364,0.264368,0.214876,0.415385,0.472727,0.315789,0.234375,0.40625,0.427184,0.242105,0.203125,0.369231,0.454545,0.263158,0.248,0.484375,0.553398,0.378947,0.273438,0.492308,0.524272,0.305263,0.304688,0.369231,0.461538,0.311111,0.232,0.430769,0.466019,0.336842,0.28125,0.476923,0.553398,0.336842,0.257813,7
0.415385,0.472727,0.310345,0.214876,0.415385,0.4,0.242105,0.203125,0.40625,0.427184,0.273684,0.203125,0.492308,0.518182,0.378947,0.28,0.484375,0.524272,0.305263,0.304688,0.492308,0.446602,0.336842,0.242188,0.430769,0.461538,0.355556,0.288,0.476923,0.553398,0.336842,0.257813,0.476923,0.466019,0.294737,0.28125,7
0.415385,0.4,0.229885,0.181818,0.415385,0.4,0.273684,0.203125,0.40625,0.427184,0.242105,0.203125,0.492308,0.490909,0.305263,0.312,0.484375,0.446602,0.336842,0.242188,0.430769,0.446602,0.231579,0.21875,0.476923,0.548077,0.355556,0.264,0.476923,0.466019,0.294737,0.28125,0.430769,0.504854,0.294737,0.226563,7
0.415385,0.4,0.264368,0.181818,0.415385,0.4,0.242105,0.203125,0.40625,0.427184,0.2,0.203125,0.492308,0.418182,0.336842,0.248,0.421875,0.446602,0.231579,0.21875,0.369231,0.417476,0.231579,0.21875,0.476923,0.461538,0.311111,0.288,0.430769,0.504854,0.294737,0.226563,0.430769,0.427184,0.252632,0.226563,7
0.415385,0.4,0.183908,0.181818,0.415385,0.4,0.242105,0.203125,0.40625,0.427184,0.2,0.203125,0.369231,0.390909,0.231579,0.224,0.359375,0.417476,0.189474,0.21875,0.369231,0.417476,0.231579,0.21875,0.430769,0.423077,0.266667,0.232,0.430769,0.466019,0.294737,0.257813,0.476923,0.466019,0.336842,0.257813,7
0.476923,0.4,0.229885,0.181818,0.415385,0.4,0.242105,0.234375,0.46875,0.466019,0.315789,0.234375,0.492308,0.454545,0.231579,0.28,0.484375,0.524272,0.336842,0.273438,0.492308,0.524272,0.378947,0.304688,0.476923,0.5,0.388889,0.288,0.476923,0.504854,0.368421,0.3125,0.538462,0.504854,0.336842,0.28125,7
0.415385,0.4,0.229885,0.214876,0.476923,0.436364,0.315789,0.234375,0.46875,0.504854,0.4,0.289063,0.492308,0.490909,0.336842,0.28,0.484375,0.524272,0.378947,0.304688,0.492308,0.524272,0.305263,0.273438,0.476923,0.5,0.388889,0.32,0.538462,0.504854,0.336842,0.28125,0.538462,0.504854,0.368421,0.257813,7
0.476923,0.472727,0.402299,0.272727,0.538462,0.472727,0.4,0.289063,0.53125,0.543689,0.4,0.320313,0.492308,0.490909,0.305263,0.28,0.421875,0.446602,0.305263,0.242188,0.492308,0.485437,0.378947,0.242188,0.538462,0.5,0.388889,0.264,0.430769,0.504854,0.368421,0.257813,0.430769,0.553398,0.410526,0.3125,7
0.538462,0.509091,0.402299,0.305785,0.476923,0.472727,0.4,0.289063,0.59375,0.543689,0.357895,0.289063,0.492308,0.454545,0.378947,0.248,0.546875,0.524272,0.336842,0.273438,0.553846,0.553398,0.336842,0.304688,0.430769,0.548077,0.433333,0.32,0.538462,0.592233,0.452632,0.34375,0.6,0.631068,0.452632,0.34375,7
0.476923,0.472727,0.402299,0.272727,0.6,0.509091,0.357895,0.289063,0.59375,0.543689,0.442105,0.320313,0.553846,0.490909,0.336842,0.28,0.546875,0.553398,0.336842,0.304688,0.553846,0.621359,0.494737,0.359375,0.538462,0.586538,0.477778,0.352,0.6,0.631068,0.452632,0.34375,0.6,0.631068,0.452632,0.367188,7
0.6,0.509091,0.356322,0.272727,0.6,0.509091,0.442105,0.320313,0.59375,0.621359,0.484211,0.382813,0.553846,0.518182,0.336842,0.312,0.546875,0.621359,0.494737,0.359375,0.676923,0.660194,0.578947,0.390625,0.6,0.625,0.477778,0.352,0.6,0.631068,0.452632,0.367188,0.6,0.631068,0.452632,0.367188,7
0.6,0.581818,0.494253,0.371901,0.6,0.509091,0.4,0.351563,0.46875,0.504854,0.484211,0.382813,0.676923,0.618182,0.578947,0.4,0.671875,0.699029,0.578947,0.359375,0.615385,0.553398,0.452632,0.359375,0.6,0.625,0.477778,0.376,0.707692,0.679612,0.536842,0.367188,0.661538,0.631068,0.494737,0.398438,7
0.6,0.509091,0.402299,0.338843,0.476923,0.472727,0.484211,0.382813,0.46875,0.504854,0.442105,0.40625,0.676923,0.654545,0.578947,0.368,0.609375,0.553398,0.452632,0.359375,0.492308,0.524272,0.452632,0.390625,0.707692,0.673077,0.566667,0.376,0.661538,0.631068,0.494737,0.398438,0.538462,0.553398,0.410526,0.34375,7
0.415385,0.4,0.448276,0.338843,0.415385,0.436364,0.357895,0.320313,0.40625,0.427184,0.357895,0.320313,0.430769,0.418182,0.421053,0.368,0.421875,0.446602,0.421053,0.359375,0.369231,0.417476,0.378947,0.359375,0.430769,0.461538,0.433333,0.376,0.430769,0.466019,0.410526,0.398438,0.430769,0.504854,0.452632,0.367188,5
0.415385,0.436364,0.356322,0.305785,0.415385,0.4,0.357895,0.320313,0.40625,0.427184,0.315789,0.289063,0.430769,0.418182,0.421053,0.368,0.359375,0.417476,0.378947,0.359375,0.369231,0.417476,0.336842,0.335938,0.430769,0.461538,0.433333,0.408,0.430769,0.504854,0.452632,0.367188,0.476923,0.466019,0.410526,0.367188,5
0.415385,0.4,0.356322,0.305785,0.415385,0.4,0.315789,0.289063,0.40625,0.427184,0.315789,0.289063,0.369231,0.390909,0.378947,0.368,0.359375,0.417476,0.336842,0.335938,0.369231,0.378641,0.336842,0.304688,0.430769,0.5,0.477778,0.376,0.476923,0.466019,0.410526,0.367188,0.430769,0.504854,0.410526,0.367188,5
0.415385,0.4,0.310345,0.272727,0.415385,0.4,0.315789,0.289063,0.359375,0.427184,0.242105,0.289063,0.369231,0.390909,0.336842,0.344,0.359375,0.378641,0.336842,0.304688,0.369231,0.378641,0.336842,0.304688,0.476923,0.461538,0.433333,0.376,0.430769,0.504854,0.410526,0.367188,0.476923,0.504854,0.410526,0.398438,5
0.369231,0.4,0.229885,0.272727,0.415385,0.4,0.315789,0.289063,0.40625,0.466019,0.315789,0.320313,0.369231,0.354545,0.336842,0.312,0.359375,0.417476,0.336842,0.304688,0.430769,0.446602,0.378947,0.335938,0.476923,0.5,0.433333,0.408,0.476923,0.553398,0.410526,0.34375,0.476923,0.504854,0.368421,0.34375,5
0.415385,0.4,0.310345,0.272727,0.415385,0.436364,0.315789,0.320313,0.40625,0.466019,0.4,0.320313,0.369231,0.390909,0.336842,0.312,0.421875,0.446602,0.378947,0.335938,0.492308,0.485437,0.421053,0.335938,0.476923,0.548077,0.433333,0.352,0.476923,0.504854,0.368421,0.34375,0.538462,0.553398,0.410526,0.367188,7
0.415385,0.436364,0.310345,0.305785,0.415385,0.436364,0.4,0.320313,0.46875,0.504854,0.4,0.351563,0.430769,0.418182,0.378947,0.344,0.484375,0.485437,0.421053,0.335938,0.492308,0.524272,0.421053,0.359375,0.476923,0.5,0.388889,0.352,0.538462,0.553398,0.410526,0.367188,0.538462,0.553398,0.494737,0.367188,7
0.415385,0.436364,0.402299,0.305785,0.476923,0.472727,0.4,0.351563,0.46875,0.504854,0.4,0.351563,0.492308,0.454545,0.421053,0.344,0.484375,0.524272,0.421053,0.359375,0.492308,0.553398,0.452632,0.359375,0.538462,0.548077,0.433333,0.376,0.538462,0.553398,0.494737,0.367188,0.538462,0.592233,0.494737,0.367188,4
0.476923,0.436364,0.402299,0.338843,0.369231,0.363636,0.4,0.382813,0.40625,0.349515,0.315789,0.320313,0.553846,0.554545,0.452632,0.368,0.546875,0.485437,0.378947,0.304688,0.492308,0.446602,0.305263,0.242188,0.538462,0.5,0.433333,0.352,0.430769,0.504854,0.368421,0.28125,0.430769,0.466019,0.294737,0.257813,4
0.415385,0.327273,0.310345,0.305785,0.369231,0.363636,0.315789,0.265625,0.40625,0.427184,0.273684,0.265625,0.492308,0.418182,0.305263,0.248,0.421875,0.378641,0.263158,0.242188,0.430769,0.378641,0.189474,0.242188,0.430769,0.461538,0.311111,0.264,0.430769,0.466019,0.294737,0.28125,0.430769,0.504854,0.336842,0.257813,4
0.369231,0.363636,0.310345,0.247934,0.415385,0.4,0.273684,0.265625,0.40625,0.504854,0.315789,0.265625,0.430769,0.354545,0.263158,0.248,0.421875,0.378641,0.189474,0.242188,0.492308,0.446602,0.263158,0.242188,0.430769,0.461538,0.311111,0.288,0.430769,0.504854,0.336842,0.257813,0.476923,0.466019,0.294737,0.226563,4
0.415385,0.4,0.264368,0.247934,0.415385,0.472727,0.315789,0.265625,0.46875,0.504854,0.442105,0.320313,0.430769,0.354545,0.189474,0.248,0.484375,0.446602,0.263158,0.242188,0.492308,0.485437,0.305263,0.273438,0.430769,0.5,0.355556,0.264,0.476923,0.466019,0.294737,0.226563,0.430769,0.466019,0.336842,0.3125,4
0.415385,0.472727,0.310345,0.247934,0.476923,0.472727,0.442105,0.320313,0.53125,0.582524,0.484211,0.382813,0.492308,0.418182,0.263158,0.248,0.484375,0.485437,0.305263,0.273438,0.553846,0.524272,0.378947,0.335938,0.476923,0.461538,0.311111,0.232,0.430769,0.466019,0.336842,0.3125,0.430769,0.466019,0.368421,0.28125,4
0.476923,0.472727,0.448276,0.305785,0.538462,0.545455,0.484211,0.382813,0.359375,0.281553,0.568421,0.554688,0.492308,0.454545,0.305263,0.28,0.546875,0.524272,0.378947,0.335938,0.492308,0.524272,0.452632,0.421875,0.430769,0.461538,0.355556,0.32,0.430769,0.466019,0.368421,0.28125,0.476923,0.553398,0.410526,0.367188,4
0.369231,0.263636,0.586207,0.553719,0.107692,0.045455,0.568421,0.664063,0.09375,0.048544,0.568421,0.640625,0.492308,0.490909,0.452632,0.432,0.296875,0.23301,0.536842,0.65625,0.107692,0.048544,0.536842,0.679688,0.476923,0.548077,0.433333,0.376,0.538462,0.504854,0.494737,0.507813,0.215385,0.15534,0.578947,0.671875,2
0.061538,0.045455,0.586207,0.669421,0.107692,0.063636,0.568421,0.695313,0.09375,0.067961,0.568421,0.664063,0.107692,0.045455,0.536842,0.696,0.03125,0.029126,0.536842,0.710938,0.107692,0.048544,0.578947,0.679688,0.169231,0.067308,0.611111,0.688,0.123077,0.067961,0.536842,0.640625,0.076923,0.038835,0.536842,0.703125,2
0.107692,0.063636,0.586207,0.702479,0.107692,0.063636,0.568421,0.664063,0,0.019417,0.652632,0.726563,0.046154,0.027273,0.536842,0.728,0.09375,0.048544,0.578947,0.679688,0.107692,0.048544,0.578947,0.710938,0.123077,0.067308,0.566667,0.656,0.076923,0.038835,0.536842,0.703125,0.076923,0.038835,0.578947,0.726563,2
0.061538,0,0.632184,0.760331,0.107692,0.018182,0.610526,0.726563,0.140625,0.126214,0.484211,0.554688,0.046154,0.045455,0.536842,0.784,0.09375,0.029126,0.631579,0.765625,0.107692,0.048544,0.631579,0.710938,0.076923,0.038462,0.666667,0.8,0.046154,0.019417,0.631579,0.757813,0.046154,0,0.631579,0.78125,2
0.107692,0.018182,0.632184,0.735537,0.153846,0.118182,0.484211,0.554688,0.140625,0.126214,0.442105,0.492188,0.107692,0.027273,0.631579,0.784,0.09375,0.048544,0.631579,0.710938,0.153846,0.126214,0.494737,0.5625,0.046154,0.019231,0.666667,0.776,0.046154,0,0.631579,0.78125,0.076923,0.067961,0.631579,0.726563,2
0.153846,0.118182,0.494253,0.553719,0.153846,0.118182,0.442105,0.492188,0.046875,0.048544,0.568421,0.609375,0.107692,0.045455,0.631579,0.728,0.140625,0.126214,0.494737,0.5625,0.107692,0.048544,0.631579,0.65625,0.046154,0,0.666667,0.8,0.076923,0.067961,0.631579,0.726563,0.169231,0.097087,0.631579,0.703125,2
0.153846,0.118182,0.448276,0.487603,0.061538,0.045455,0.568421,0.609375,0.046875,0.019417,0.568421,0.609375,0.153846,0.118182,0.494737,0.576,0.09375,0.048544,0.631579,0.65625,0,0.029126,0.536842,0.65625,0.076923,0.067308,0.666667,0.744,0.169231,0.097087,0.631579,0.703125,0.076923,0.019417,0.673684,0.757813,2
0.061538,0.045455,0.54023,0.61157,0.061538,0.045455,0.526316,0.578125,0,0.048544,0.526316,0.609375,0.046154,0.027273,0.578947,0.672,0.03125,0.029126,0.578947,0.679688,0.046154,0.048544,0.578947,0.625,0.076923,0.019231,0.611111,0.72,0.076923,0.019417,0.536842,0.671875,0.076923,0.067961,0.578947,0.585938,2
0.061538,0.045455,0.54023,0.578512,0.015385,0.045455,0.526316,0.609375,0.046875,0.019417,0.568421,0.609375,0.046154,0.027273,0.578947,0.696,0.03125,0.048544,0.578947,0.625,0.046154,0.029126,0.536842,0.625,0.076923,0.019231,0.566667,0.688,0.076923,0.067961,0.578947,0.585938,0.123077,0.15534,0.536842,0.53125,2
0.815385,0.772727,0.655172,0.471074,0.876923,0.772727,0.726316,0.476563,0.875,0.825243,0.673684,0.507813,0.830769,0.763636,0.673684,0.488,0.828125,0.854369,0.673684,0.476563,0.830769,0.854369,0.673684,0.476563,0.815385,0.759615,0.722222,0.496,0.815385,0.815534,0.684211,0.484375,0.892308,0.854369,0.736842,0.507813,3
0.876923,0.818182,0.758621,0.504132,0.876923,0.818182,0.726316,0.507813,0.875,0.825243,0.726316,0.507813,0.892308,0.845455,0.778947,0.544,0.890625,0.854369,0.726316,0.507813,0.892308,0.854369,0.726316,0.53125,0.953846,0.894231,0.777778,0.52,0.953846,0.854369,0.736842,0.507813,0.892308,0.854369,0.789474,0.507813,3
0.876923,0.818182,0.758621,0.504132,0.876923,0.772727,0.726316,0.507813,0.875,0.825243,0.673684,0.507813,0.892308,0.8,0.726316,0.52,0.890625,0.854369,0.726316,0.53125,0.892308,0.815534,0.726316,0.507813,0.953846,0.846154,0.777778,0.52,0.892308,0.854369,0.789474,0.507813,0.815385,0.854369,0.684211,0.507813,3
0.815385,0.772727,0.758621,0.471074,0.815385,0.772727,0.673684,0.476563,0.8125,0.825243,0.673684,0.476563,0.830769,0.718182,0.673684,0.488,0.828125,0.815534,0.673684,0.476563,0.892308,0.854369,0.673684,0.476563,0.815385,0.807692,0.722222,0.496,0.753846,0.76699,0.642105,0.484375,0.753846,0.76699,0.642105,0.453125,3
0.815385,0.772727,0.701149,0.471074,0.815385,0.736364,0.673684,0.507813,0.8125,0.786408,0.673684,0.476563,0.892308,0.8,0.673684,0.488,0.828125,0.815534,0.673684,0.507813,0.769231,0.815534,0.673684,0.453125,0.753846,0.759615,0.677778,0.464,0.753846,0.76699,0.642105,0.484375,0.692308,0.76699,0.642105,0.421875,3
0.876923,0.772727,0.701149,0.504132,0.876923,0.818182,0.726316,0.507813,0.8125,0.873786,0.673684,0.476563,0.830769,0.763636,0.673684,0.488,0.828125,0.815534,0.673684,0.453125,0.769231,0.76699,0.631579,0.453125,0.692308,0.759615,0.677778,0.432,0.630769,0.76699,0.589474,0.390625,0.630769,0.76699,0.547368,0.390625,3
0.876923,0.818182,0.758621,0.504132,0.815385,0.818182,0.673684,0.476563,0.8125,0.786408,0.578947,0.445313,0.830769,0.763636,0.673684,0.464,0.765625,0.76699,0.631579,0.453125,0.707692,0.679612,0.578947,0.398438,0.630769,0.759615,0.622222,0.4,0.630769,0.76699,0.547368,0.390625,0.630769,0.68932,0.505263,0.367188,3
0.738462,0.654545,0.597701,0.413223,0.676923,0.618182,0.494737,0.390625,0.546875,0.553398,0.421053,0.304688,0.661538,0.554545,0.494737,0.352,0.59375,0.553398,0.410526,0.3125,0.430769,0.427184,0.252632,0.203125,0.630769,0.644231,0.488889,0.344,0.507692,0.563107,0.336842,0.304688,0.384615,0.407767,0.221053,0.195313,7
0.676923,0.618182,0.505747,0.380165,0.553846,0.518182,0.421053,0.304688,0.546875,0.485437,0.336842,0.21875,0.6,0.518182,0.410526,0.32,0.421875,0.427184,0.252632,0.203125,0.430769,0.38835,0.210526,0.148438,0.507692,0.557692,0.355556,0.312,0.384615,0.407767,0.221053,0.195313,0.384615,0.378641,0.221053,0.195313,7
0.553846,0.518182,0.425287,0.289256,0.553846,0.454545,0.336842,0.21875,0.421875,0.446602,0.263158,0.15625,0.430769,0.4,0.252632,0.208,0.421875,0.38835,0.210526,0.148438,0.369231,0.38835,0.210526,0.171875,0.384615,0.403846,0.233333,0.2,0.384615,0.378641,0.221053,0.195313,0.384615,0.407767,0.221053,0.195313,7
0.430769,0.418182,0.252874,0.132231,0.369231,0.354545,0.231579,0.1875,0.359375,0.417476,0.263158,0.1875,0.369231,0.363636,0.210526,0.176,0.359375,0.38835,0.252632,0.171875,0.323077,0.38835,0.294737,0.203125,0.384615,0.403846,0.233333,0.2,0.384615,0.407767,0.252632,0.195313,0.384615,0.407767,0.252632,0.21875,7
0.369231,0.354545,0.218391,0.165289,0.369231,0.390909,0.263158,0.1875,0.296875,0.378641,0.231579,0.1875,0.369231,0.363636,0.252632,0.176,0.3125,0.38835,0.294737,0.203125,0.323077,0.38835,0.252632,0.203125,0.384615,0.403846,0.266667,0.2,0.384615,0.407767,0.252632,0.21875,0.384615,0.446602,0.252632,0.21875,7
0.369231,0.354545,0.252874,0.198347,0.369231,0.390909,0.263158,0.21875,0.359375,0.417476,0.263158,0.21875,0.369231,0.363636,0.252632,0.232,0.359375,0.427184,0.294737,0.203125,0.430769,0.427184,0.294737,0.226563,0.446154,0.480769,0.266667,0.224,0.384615,0.446602,0.252632,0.21875,0.384615,0.446602,0.252632,0.25,7
0.369231,0.390909,0.252874,0.198347,0.369231,0.390909,0.263158,0.21875,0.421875,0.446602,0.305263,0.21875,0.369231,0.4,0.294737,0.208,0.421875,0.427184,0.294737,0.226563,0.369231,0.466019,0.294737,0.226563,0.384615,0.442308,0.266667,0.224,0.384615,0.446602,0.252632,0.25,0.384615,0.446602,0.336842,0.25,7
0.369231,0.390909,0.252874,0.198347,0.430769,0.418182,0.305263,0.21875,0.421875,0.446602,0.263158,0.242188,0.430769,0.4,0.294737,0.232,0.359375,0.466019,0.294737,0.226563,0.369231,0.427184,0.252632,0.226563,0.384615,0.442308,0.266667,0.256,0.384615,0.446602,0.336842,0.25,0.384615,0.446602,0.378947,0.25,7
0.430769,0.418182,0.252874,0.22314,0.430769,0.418182,0.305263,0.242188,0.421875,0.446602,0.336842,0.242188,0.430769,0.436364,0.294737,0.232,0.421875,0.504854,0.336842,0.257813,0.430769,0.466019,0.336842,0.257813,0.384615,0.442308,0.311111,0.224,0.384615,0.446602,0.294737,0.25,0.384615,0.446602,0.294737,0.25,7
0.492308,0.454545,0.333333,0.22314,0.430769,0.418182,0.263158,0.21875,0.421875,0.524272,0.336842,0.242188,0.430769,0.436364,0.294737,0.232,0.46875,0.466019,0.294737,0.226563,0.430769,0.504854,0.336842,0.257813,0.446154,0.442308,0.311111,0.224,0.507692,0.446602,0.336842,0.25,0.507692,0.485437,0.252632,0.21875,7
0.430769,0.490909,0.333333,0.22314,0.430769,0.490909,0.336842,0.273438,0.421875,0.485437,0.336842,0.273438,0.430769,0.472727,0.336842,0.264,0.421875,0.466019,0.336842,0.226563,0.369231,0.466019,0.294737,0.203125,0.507692,0.480769,0.266667,0.224,0.446154,0.485437,0.252632,0.21875,0.384615,0.446602,0.336842,0.25,7
0.430769,0.454545,0.333333,0.256198,0.369231,0.454545,0.263158,0.242188,0.484375,0.553398,0.378947,0.273438,0.369231,0.436364,0.294737,0.208,0.359375,0.466019,0.294737,0.226563,0.430769,0.466019,0.336842,0.28125,0.384615,0.442308,0.355556,0.256,0.384615,0.446602,0.294737,0.21875,0.384615,0.407767,0.252632,0.21875,7
0.492308,0.490909,0.298851,0.289256,0.492308,0.418182,0.336842,0.242188,0.421875,0.446602,0.231579,0.21875,0.476923,0.518182,0.336842,0.264,0.46875,0.466019,0.294737,0.28125,0.430769,0.504854,0.294737,0.226563,0.446154,0.442308,0.266667,0.224,0.384615,0.446602,0.252632,0.21875,0.384615,0.407767,0.294737,0.25,7
0.430769,0.418182,0.218391,0.198347,0.369231,0.390909,0.231579,0.21875,0.359375,0.417476,0.189474,0.21875,0.430769,0.472727,0.294737,0.232,0.421875,0.427184,0.252632,0.226563,0.430769,0.466019,0.294737,0.257813,0.384615,0.403846,0.311111,0.256,0.446154,0.446602,0.294737,0.25,0.446154,0.485437,0.336842,0.25,7
0.369231,0.390909,0.218391,0.198347,0.369231,0.390909,0.189474,0.21875,0.359375,0.417476,0.231579,0.21875,0.430769,0.4,0.252632,0.232,0.421875,0.466019,0.294737,0.257813,0.476923,0.466019,0.336842,0.257813,0.446154,0.442308,0.311111,0.256,0.446154,0.485437,0.336842,0.25,0.446154,0.485437,0.252632,0.25,7
0.369231,0.390909,0.172414,0.198347,0.369231,0.390909,0.231579,0.21875,0.421875,0.485437,0.231579,0.242188,0.430769,0.436364,0.294737,0.264,0.46875,0.466019,0.336842,0.257813,0.476923,0.504854,0.336842,0.28125,0.446154,0.480769,0.355556,0.256,0.446154,0.485437,0.252632,0.25,0.446154,0.485437,0.294737,0.25,7
0.369231,0.390909,0.218391,0.198347,0.430769,0.454545,0.231579,0.242188,0.484375,0.485437,0.231579,0.273438,0.476923,0.436364,0.336842,0.264,0.46875,0.504854,0.336842,0.28125,0.476923,0.504854,0.368421,0.28125,0.446154,0.480769,0.266667,0.256,0.446154,0.485437,0.294737,0.25,0.507692,0.524272,0.336842,0.28125,7
0.430769,0.454545,0.218391,0.22314,0.492308,0.454545,0.231579,0.273438,0.484375,0.524272,0.336842,0.273438,0.476923,0.472727,0.336842,0.288,0.46875,0.504854,0.368421,0.28125,0.476923,0.504854,0.368421,0.3125,0.446154,0.480769,0.311111,0.256,0.507692,0.524272,0.336842,0.28125,0.507692,0.524272,0.336842,0.28125,7
0.492308,0.490909,0.37931,0.289256,0.492308,0.490909,0.305263,0.273438,0.421875,0.446602,0.305263,0.242188,0.538462,0.472727,0.336842,0.288,0.53125,0.504854,0.368421,0.257813,0.430769,0.504854,0.368421,0.257813,0.569231,0.519231,0.355556,0.288,0.507692,0.563107,0.378947,0.304688,0.507692,0.524272,0.378947,0.304688,7
0.492308,0.490909,0.298851,0.256198,0.430769,0.418182,0.305263,0.242188,0.484375,0.485437,0.378947,0.242188,0.538462,0.472727,0.368421,0.264,0.421875,0.504854,0.368421,0.257813,0.430769,0.553398,0.410526,0.3125,0.507692,0.557692,0.4,0.312,0.507692,0.524272,0.378947,0.304688,0.569231,0.563107,0.421053,0.335938,7
0.430769,0.418182,0.298851,0.22314,0.492308,0.454545,0.378947,0.242188,0.546875,0.524272,0.336842,0.273438,0.430769,0.472727,0.368421,0.264,0.421875,0.553398,0.410526,0.3125,0.538462,0.592233,0.452632,0.34375,0.507692,0.519231,0.4,0.312,0.569231,0.563107,0.421053,0.335938,0.569231,0.601942,0.463158,0.367188,7
0.553846,0.490909,0.333333,0.256198,0.553846,0.518182,0.336842,0.304688,0.546875,0.621359,0.494737,0.359375,0.538462,0.554545,0.452632,0.352,0.59375,0.631068,0.452632,0.34375,0.6,0.631068,0.452632,0.367188,0.569231,0.596154,0.488889,0.376,0.569231,0.563107,0.463158,0.367188,0.569231,0.68932,0.505263,0.367188,7
0.553846,0.581818,0.505747,0.347107,0.676923,0.618182,0.578947,0.390625,0.671875,0.699029,0.578947,0.359375,0.6,0.590909,0.452632,0.376,0.59375,0.631068,0.452632,0.367188,0.707692,0.679612,0.536842,0.367188,0.569231,0.682692,0.533333,0.376,0.630769,0.68932,0.505263,0.367188,0.630769,0.650485,0.505263,0.367188,7
0.492308,0.490909,0.45977,0.380165,0.492308,0.454545,0.452632,0.390625,0.484375,0.446602,0.452632,0.390625,0.538462,0.518182,0.410526,0.352,0.46875,0.553398,0.494737,0.398438,0.476923,0.466019,0.452632,0.367188,0.569231,0.557692,0.444444,0.376,0.507692,0.524272,0.421053,0.367188,0.507692,0.524272,0.505263,0.390625,7
