@relation phoneme-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Aa numeric
@attribute Ao numeric
@attribute Dcl numeric
@attribute Iy numeric
@attribute Sh numeric
@attribute Class {0,1}

@data
0.345617,0.32007,0.63182,0.712049,0.765176,1
0.333735,0.498861,0.491039,0.420014,0.362978,0
0.427071,0.499036,0.57049,0.611754,0.634274,1
0.404684,0.741455,0.211071,0.290447,0.282538,0
0.359222,0.646801,0.258662,0.464034,0.277542,0
0.352161,0.610342,0.267423,0.430905,0.29353,0
0.418288,0.436985,0.748307,0.525754,0.641769,1
0.779921,0.494128,0.307049,0.435217,0.410442,0
0.4746,0.634706,0.672242,0.26889,0.28004,1
0.348545,0.304645,0.660494,0.689131,0.126655,0
0.380575,0.635933,0.248905,0.308373,0.320759,0
0.348373,0.541104,0.640581,0.266621,0.260555,0
0.32633,0.310254,0.513341,0.50624,0.510117,1
0.342345,0.741104,0.276583,0.415475,0.361729,0
0.778199,0.2922,0.400438,0.378035,0.347739,0
0.346823,0.808063,0.221824,0.436351,0.276293,0
0.381436,0.574759,0.602748,0.280463,0.277042,0
0.47856,0.591586,0.275587,0.693442,0.207095,0
0.327536,0.337073,0.660494,0.505786,0.605546,1
0.395557,0.763365,0.278574,0.427275,0.554834,0
0.781815,0.354251,0.441657,0.339006,0.340744,0
0.330463,0.317441,0.248905,0.109825,0.163627,1
0.202686,0.100964,0.193548,0.226458,0.646515,1
0.31617,0.292901,0.469335,0.474019,0.611791,0
0.402273,0.35092,0.744325,0.706149,0.501874,1
0.349923,0.479053,0.719434,0.257999,0.257057,0
0.343379,0.441192,0.873955,0.195371,0.238321,0
0.318064,0.305697,0.465552,0.193102,0.320759,0
0.507835,0.679229,0.563919,0.528704,0.275294,1
0.356639,0.446801,0.693748,0.505106,0.320759,0
0.420527,0.765294,0.269215,0.315407,0.367974,0
0.723954,0.313409,0.404819,0.397322,0.304272,0
0.403651,0.567748,0.298885,0.323803,0.354734,0
0.344929,0.529886,0.567503,0.460631,0.260555,0
0.303771,0.282734,0.500199,0.460631,0.208843,1
0.692957,0.346538,0.340701,0.388473,0.307769,0
0.475461,0.717266,0.271406,0.423644,0.503123,0
0.327536,0.317791,0.46814,0.692988,0.118411,1
0.492165,0.405784,0.324373,0.380077,0.335998,0
0.432409,0.600351,0.529072,0.674155,0.212591,0
0.452557,0.672743,0.27738,0.578852,0.249813,1
0.449113,0.367923,0.751095,0.773315,0.194854,1
0.85638,0.312358,0.460175,0.489449,0.397452,0
0.685896,0.197546,0.381322,0.374858,0.304022,0
0.464267,0.644172,0.281362,0.312911,0.320759,0
0.568968,0.40631,0.684787,0.555934,0.511866,1
0.772344,0.334443,0.418558,0.342183,0.340994,0
0.357672,0.373006,0.839108,0.190152,0.194354,1
0.371965,0.571779,0.600757,0.496483,0.267799,0
0.565352,0.648379,0.267822,0.311323,0.29353,0
0.43327,0.59369,0.273397,0.315407,0.292531,0
0.313587,0.358457,0.441856,0.521216,0.320759,0
0.331669,0.444698,0.308443,0.457454,0.458156,0
0.371104,0.680982,0.232378,0.488768,0.605546,0
0.37472,0.429798,0.528674,0.619015,0.191356,1
0.309799,0.298861,0.515532,0.51577,0.446165,1
0.536249,0.336196,0.394265,0.390742,0.269548,0
0.381092,0.426293,0.638789,0.277513,0.384961,0
0.343723,0.548817,0.55456,0.453143,0.277792,0
0.424143,0.480456,0.658503,0.290901,0.242568,1
0.368865,0.682734,0.532457,0.465169,0.252061,0
0.335974,0.454864,0.510155,0.554572,0.320759,1
0.323575,0.386503,0.501991,0.706149,0.320759,1
0.889788,0.176687,0.444245,0.450647,0.29303,0
0.460479,0.420333,0.324373,0.340821,0.30627,0
0.5347,0.710079,0.273994,0.454731,0.395453,0
0.4083,0.336547,0.784349,0.591559,0.635024,1
0.745824,0.338475,0.339108,0.380985,0.305521,0
0.36611,0.364768,0.75448,0.566372,0.670247,1
0.315481,0.511131,0.564516,0.514182,0.320759,0
0.445497,0.517791,0.308443,0.397776,0.285786,0
0.382986,0.692726,0.548387,0.467892,0.272296,0
0.446013,0.628922,0.258065,0.307919,0.359231,0
0.375065,0.603155,0.271804,0.315407,0.291781,0
0.36766,0.81823,0.259857,0.292035,0.476892,0
0.352678,0.393514,0.831939,0.594055,0.425931,0
0.656449,0.469939,0.326364,0.336737,0.339995,0
0.34114,0.333567,0.488053,0.280236,0.568074,0
0.318409,0.322524,0.486858,0.660994,0.53335,1
0.337868,0.502542,0.767025,0.186295,0.483138,0
0.323058,0.315337,0.746914,0.226458,0.320759,1
0.376614,0.562314,0.666069,0.728387,0.201849,1
0.355433,0.561437,0.884508,0.219651,0.254059,0
0.361116,0.402103,0.869176,0.179487,0.237572,0
0.38643,0.669763,0.591597,0.624007,0.232076,1
0.397279,0.675372,0.685185,0.25278,0.269548,0
0.382297,0.299211,0.469534,0.730656,0.569823,1
0.383675,0.398948,0.681601,0.263898,0.588309,1
0.644567,0.487642,0.463361,0.448151,0.288034,0
0.320303,0.314636,0.458582,0.539823,0.320759,0
0.38643,0.528309,0.548785,0.292035,0.409443,0
0.324092,0.322875,0.510155,0.761062,0.320759,1
0.895471,0.18142,0.395062,0.339233,0.299525,0
0.349234,0.323225,0.659697,0.560245,0.808394,1
0.370932,0.406135,0.620271,0.547765,0.832626,1
0.333391,0.313234,0.769813,0.56501,0.482138,0
0.400723,0.385276,0.759658,0.236215,0.224831,1
0.458412,0.584224,0.286141,0.319492,0.29303,0
0.693646,0.346713,0.340701,0.388473,0.308019,0
0.346134,0.444873,0.546794,0.870206,0.178616,1
0.381092,0.80333,0.276185,0.297935,0.401199,0
0.381436,0.755653,0.205098,0.43862,0.270297,0
0.330808,0.454338,0.620072,0.473111,0.271546,0
0.609437,0.361437,0.404421,0.391196,0.302023,0
0.320131,0.396494,0.798088,0.133878,0.21384,0
0.312382,0.296757,0.457985,0.190833,0.888584,0
0.648011,0.361262,0.426125,0.46948,0.209093,0
0.529706,0.490622,0.305257,0.413206,0.277792,0
0.765283,0.324452,0.654719,0.28364,0.288534,0
0.460307,0.638738,0.271406,0.688223,0.219835,0
0.411056,0.631727,0.655516,0.278421,0.279041,0
0.855175,0.192287,0.39765,0.384388,0.291531,0
0.326675,0.480806,0.773397,0.166326,0.246065,0
0.337007,0.43979,0.844285,0.199909,0.643018,0
0.808163,0.300088,0.611509,0.290447,0.291282,0
0.357327,0.54759,0.503982,0.449739,0.320759,0
0.379198,0.612796,0.531262,0.301339,0.281289,0
0.270536,0.424365,0.874552,0.167234,0.216837,0
0.339246,0.44014,0.82497,0.220558,0.320759,0
0.346134,0.399649,0.669654,0.600635,0.48039,1
0.361805,0.545311,0.605337,0.462673,0.249813,0
0.382297,0.577914,0.472521,0.415022,0.285536,0
0.360083,0.740403,0.24552,0.442932,0.558831,0
0.336663,0.48291,0.656511,0.477876,0.270047,0
0.336146,0.717967,0.233373,0.433855,0.374219,0
0.316342,0.279579,0.444644,0.584752,0.754684,0
0.350784,0.439439,0.684787,0.526889,0.221834,0
0.461512,0.112007,0.282557,0.063762,0.111916,0
0.345273,0.39404,0.596376,0.884729,0.117412,1
0.340796,0.388957,0.855635,0.238257,0.244067,0
0.351128,0.431376,0.787933,0.224189,0.25331,0
0.33959,0.324978,0.526483,0.627638,0.593555,1
0.667643,0.47362,0.321585,0.339914,0.342493,0
0.358705,0.561437,0.499801,0.428182,0.320759,0
0.33253,0.451709,0.748507,0.238484,0.196603,0
0.277424,0.466258,0.305456,0.528024,0.254309,0
0.367315,0.737423,0.551175,0.50624,0.263303,1
0.381264,0.631551,0.253684,0.315861,0.353735,0
0.379025,0.571604,0.285344,0.310869,0.295778,0
0.826244,0.295355,0.633612,0.285228,0.289283,0
0.309799,0.370903,0.197133,0.762877,0.170372,1
0.889616,0.316915,0.33632,0.383481,0.339995,0
0.329947,0.296582,0.436878,0.581348,0.686485,0
0.323919,0.31674,0.193349,0.654867,0.185111,0
0.313243,0.373532,0.437276,0.648741,0.320759,1
0.313587,0.350219,0.55237,0.85523,0.320759,0
0.306871,0.292726,0.448427,0.171999,0.848614,1
0.412605,0.370727,0.701912,0.850238,0.320759,1
0.708455,0.448379,0.307049,0.388473,0.390207,0
0.579817,0.367923,0.394863,0.386658,0.342993,0
0.659721,0.325153,0.389088,0.375085,0.335748,0
0.397451,0.728484,0.275986,0.414795,0.267549,0
0.374376,0.415074,0.714656,0.670978,0.203347,0
0.504736,0.548116,0.537634,0.711141,0.22733,1
0.454624,0.48922,0.628833,0.482641,0.656008,1
0.311348,0.319018,0.467344,0.786476,0.74719,0
0.371448,0.414023,0.575269,0.549353,0.320759,1
0.414328,0.379316,0.646157,0.566599,0.757432,1
0.43017,0.782472,0.242931,0.482414,0.382963,0
0.45824,0.526731,0.658901,0.570229,0.502123,1
0.414328,0.731288,0.51812,0.312911,0.29303,0
0.329774,0.597371,0.277778,0.423871,0.275543,0
0.530911,0.46433,0.432298,0.334014,0.355733,0
0.377992,0.691674,0.500597,0.440889,0.282038,0
0.31927,0.292025,0.453405,0.216928,0.780415,0
0.33959,0.355127,0.446436,0.611754,0.188609,1
0.312554,0.325153,0.587017,0.879737,0.320759,0
0.83296,0.185977,0.384508,0.379396,0.300275,0
0.372481,0.751972,0.237555,0.432267,0.568324,0
0.433442,0.424365,0.317603,0.391196,0.296278,0
0.362321,0.441718,0.730984,0.586794,0.320759,0
0.343895,0.328133,0.432497,0.650556,0.53285,1
0.500775,0.528484,0.260056,0.300658,0.276293,1
0.37472,0.626819,0.64775,0.515543,0.26655,0
0.320992,0.356354,0.58642,0.798049,0.167374,0
0.327536,0.361087,0.540223,0.280917,0.637022,1
0.695195,0.35355,0.422541,0.409349,0.222583,0
0.733253,0.330762,0.476902,0.466757,0.405946,0
0.336835,0.602629,0.596575,0.23803,0.259805,0
0.329258,0.416126,0.754082,0.235988,0.320759,0
0.351472,0.371429,0.852449,0.135239,0.206095,0
0.328569,0.377038,0.612505,0.765373,0.136398,1
0.344756,0.816477,0.230785,0.431359,0.277792,0
0.728948,0.279404,0.389486,0.395053,0.304771,0
0.343034,0.288168,0.504381,0.639664,0.548838,1
0.602032,0.337774,0.389885,0.406626,0.284786,0
0.380747,0.317967,0.727798,0.606989,0.221584,1
0.422766,0.440666,0.528076,0.613342,0.471646,1
0.351989,0.496056,0.551772,0.286363,0.435423,0
0.333907,0.324452,0.476703,0.266394,0.059455,0
0.464784,0.643646,0.269215,0.676878,0.223083,0
0.332874,0.503593,0.641577,0.521216,0.215338,0
0.553642,0.683786,0.26822,0.448604,0.414189,0
0.34269,0.378265,0.707487,0.556161,0.320759,0
0.345101,0.562138,0.274393,0.431813,0.291282,0
0.379542,0.626643,0.591995,0.452235,0.273545,0
0.309282,0.291674,0.465153,0.695711,0.320759,0
0.523334,0.541981,0.714058,0.278194,0.284786,1
0.25917,0.075723,0.739944,0.134559,0.320759,0
0.33253,0.405609,0.470131,0.457908,0.320759,0
0.451524,0.604557,0.285145,0.432948,0.367225,0
0.360599,0.640841,0.556551,0.517586,0.539345,1
0.358188,0.745662,0.263043,0.442024,0.469148,0
0.332874,0.383348,0.858821,0.19764,0.457407,0
0.427932,0.727432,0.608921,0.517586,0.412441,1
0.37937,0.37511,0.730187,0.533923,0.71971,1
0.366282,0.331639,0.706093,0.619469,0.761179,1
0.385741,0.783699,0.230585,0.299523,0.320759,0
0.494576,0.575635,0.299283,0.325618,0.352735,0
0.32943,0.401227,0.850259,0.181756,0.667,1
0.313759,0.333041,0.640382,0.855911,0.320759,0
0.482693,0.343558,0.928315,0.216701,0.258806,1
0.350095,0.566696,0.601354,0.520762,0.665001,1
0.542965,0.609465,0.250299,0.31745,0.294029,0
0.358705,0.408589,0.808642,0.580213,0.456658,0
0.656966,0.306398,0.393668,0.386204,0.283537,0
0.548132,0.547765,0.495619,0.567506,0.497127,0
0.38643,0.669588,0.591597,0.624007,0.232076,1
0.417255,0.655916,0.664078,0.275925,0.278291,0
0.395557,0.682209,0.262246,0.299523,0.28029,0
0.374376,0.360736,0.553564,0.767869,0.162378,1
0.313243,0.317266,0.488252,0.842523,0.156133,0
0.312554,0.336722,0.600956,0.572498,0.201599,1
0.331152,0.422962,0.892274,0.144543,0.320759,0
0.803685,0.393514,0.522302,0.419106,0.292031,0
0.342518,0.484312,0.882915,0.209213,0.242068,0
0.446013,0.774584,0.255874,0.45337,0.404946,0
0.588772,0.337774,0.342294,0.378943,0.337747,0
0.497675,0.521297,0.308443,0.331291,0.305771,0
0.349923,0.432252,0.614297,0.54595,0.320759,0
0.501119,0.646976,0.298088,0.323576,0.379465,0
0.304288,0.282734,0.448228,0.25573,0.320759,0
0.350267,0.334268,0.557746,0.834581,0.644766,1
0.345273,0.573181,0.712863,0.522351,0.233325,0
0.374031,0.82752,0.259857,0.500567,0.271047,0
0.306354,0.294829,0.489446,0.476515,0.223333,0
0.344756,0.334443,0.767622,0.613342,0.672496,1
0.351472,0.446976,0.688172,0.650329,0.320759,1
0.867229,0.191586,0.39088,0.342183,0.340994,0
0.27243,0.34128,0.654122,0.574087,0.320759,1
0.919408,0.339176,0.335524,0.337191,0.30677,0
0.339418,0.327958,0.450418,0.684139,0.53335,1
0.552609,0.427695,0.329948,0.341502,0.337997,0
0.444808,0.327783,0.616886,0.859995,0.49338,0
0.366799,0.68624,0.63401,0.274336,0.272046,0
0.850009,0.336196,0.333532,0.343091,0.30652,0
0.34579,0.552498,0.271804,0.438167,0.290282,0
0.267952,0.459071,0.88172,0.171318,0.202348,0
0.349061,0.541805,0.477499,0.421602,0.296777,0
0.482349,0.358282,0.342891,0.374177,0.303772,0
0.346134,0.090272,0.62724,0.253233,0.448913,1
0.322542,0.296056,0.500996,0.673474,0.11991,1
0.488893,0.348642,0.914576,0.221012,0.260305,1
0.31772,0.357932,0.71824,0.538462,0.320759,0
0.345273,0.442945,0.697332,0.673247,0.320759,1
0.370759,0.485013,0.773994,0.250284,0.414439,0
0.322714,0.35688,0.837316,0.159746,0.751187,1
0.336318,0.283786,0.481282,0.647606,0.568823,1
0.587567,0.67064,0.274194,0.321988,0.295778,0
0.327364,0.472568,0.639188,0.473792,0.276543,0
0.324953,0.363015,0.535842,0.644656,0.176368,0
0.360255,0.472918,0.871167,0.2226,0.460405,0
0.413639,0.758633,0.258463,0.30565,0.288534,0
0.404167,0.49255,0.635404,0.501021,0.574569,0
0.377131,0.359159,0.146754,0.132063,0.124657,1
0.439297,0.587379,0.542812,0.477649,0.479141,1
0.378853,0.626468,0.269813,0.318811,0.296028,0
0.308937,0.301315,0.457985,0.758793,0.320759,1
0.310487,0.308852,0.486858,0.777173,0.121659,1
0.552437,0.51411,0.493827,0.540504,0.556083,0
0.56828,0.334093,0.344883,0.377354,0.338996,0
0.428621,0.480456,0.582039,0.780123,0.172621,1
0.350784,0.568975,0.478096,0.420921,0.348988,0
0.55657,0.47993,0.454002,0.422283,0.282038,0
0.354744,0.33567,0.519116,0.699342,0.599301,1
0.309282,0.319895,0.530267,0.551396,0.320759,1
0.419494,0.669588,0.290721,0.406626,0.356982,0
0.326847,0.470289,0.650139,0.247334,0.275543,0
0.33408,0.409641,0.441856,0.460631,0.460904,0
0.335113,0.440666,0.864795,0.206263,0.636273,0
0.314792,0.300789,0.465751,0.596778,0.320759,0
0.507319,0.653637,0.261649,0.317903,0.320759,0
0.324092,0.375285,0.734767,0.601543,0.320759,0
0.346995,0.598247,0.262445,0.436578,0.286785,0
0.802996,0.289045,0.404022,0.378716,0.348239,0
0.334941,0.33234,0.453803,0.579079,0.585061,0
0.380403,0.566345,0.595579,0.288632,0.252561,1
0.369898,0.35092,0.619275,0.593147,0.837372,1
0.331496,0.340929,0.660494,0.502383,0.683238,1
0.774238,0.329185,0.477897,0.514636,0.420934,0
0.502841,0.674847,0.516726,0.554572,0.260804,1
0.417772,0.411919,0.433493,0.336056,0.337997,0
0.309626,0.311656,0.515731,0.929204,0.320759,1
0.486654,0.336196,0.428116,0.412299,0.276792,0
0.313587,0.327958,0.46137,0.464942,0.700974,1
0.324953,0.306573,0.441258,0.676424,0.1339,1
0.335285,0.331288,0.51593,0.714772,0.080689,1
0.4684,0.33865,0.735165,0.678466,0.509368,1
0.666093,0.303067,0.33871,0.339914,0.308019,0
0.38488,0.612445,0.502788,0.452689,0.229828,0
0.335802,0.365294,0.586818,0.590424,0.176118,1
0.781126,0.334619,0.336718,0.399138,0.34724,0
0.319614,0.466433,0.593588,0.48491,0.2673,0
0.806957,0.375986,0.337515,0.380077,0.336997,0
0.56828,0.324452,0.389885,0.388019,0.270797,0
0.381608,0.574759,0.602748,0.280463,0.276792,0
0.627863,0.441192,0.415771,0.383935,0.304522,0
0.328397,0.385101,0.495221,0.840481,0.124407,1
0.33649,0.787029,0.263441,0.64216,0.22683,0
0.72206,0.339527,0.400637,0.395734,0.34624,0
0.334596,0.410342,0.835524,0.594509,0.320759,0
0.518168,0.432603,0.686181,0.243476,0.268049,0
0.343723,0.588606,0.653126,0.525981,0.241569,0
0.464956,0.547239,0.432696,0.41366,0.27979,0
0.018082,0.351621,0.325568,0.32993,0.297777,0
0.768555,0.414724,0.458383,0.512821,0.28004,0
0.340451,0.373707,0.622063,0.503971,0.320759,1
0.440331,0.712007,0.273397,0.316315,0.271047,0
0.370415,0.603506,0.271406,0.44747,0.436922,1
0.321164,0.452936,0.81581,0.17268,0.233325,0
0.339246,0.463278,0.736559,0.19469,0.224831,0
0.327019,0.344084,0.512943,0.644202,0.320759,1
0.360599,0.402279,0.823178,0.612435,0.465651,0
0.335974,0.48028,0.766029,0.236215,0.194604,0
0.322025,0.405434,0.858622,0.215112,0.320759,0
0.715171,0.388256,0.439466,0.443839,0.427929,0
0.448424,0.431551,0.680804,0.244157,0.535348,1
0.806096,0.290973,0.394464,0.342183,0.334749,0
0.328913,0.376687,0.844883,0.644202,0.63977,1
0.344584,0.531288,0.609319,0.786249,0.161129,0
0.543482,0.715513,0.280167,0.428863,0.420185,0
0.337007,0.332515,0.753684,0.712503,0.457407,0
0.383158,0.503067,0.727399,0.749943,0.201099,1
0.746857,0.31709,0.398646,0.388927,0.308269,0
0.938522,0.18773,0.410793,0.402768,0.303023,0
0.320475,0.328659,0.555356,0.738598,0.190857,0
0.38953,0.765469,0.235364,0.298616,0.273795,0
0.392113,0.567222,0.288929,0.315861,0.283787,0
0.579645,0.560736,0.303863,0.395961,0.349738,0
0.436025,0.716214,0.272999,0.316996,0.288284,0
0.344412,0.477301,0.693748,0.254595,0.2673,0
0.417427,0.829974,0.273596,0.309961,0.362978,0
0.335629,0.463103,0.596973,0.488541,0.320759,0
0.327364,0.361262,0.539626,0.435897,0.630527,1
0.350267,0.310079,0.553763,0.85228,0.101174,0
0.315137,0.341805,0.560733,0.842069,0.122658,1
0.330291,0.375635,0.625249,0.838212,0.157132,0
0.445325,0.505171,0.823178,0.231677,0.263802,1
0.446013,0.628396,0.268419,0.323803,0.376717,0
0.407267,0.757406,0.537236,0.288632,0.498876,0
0.402273,0.793164,0.252688,0.42909,0.389208,0
0.325297,0.339527,0.466149,0.538235,0.644766,1
0.304632,0.331113,0.47511,0.466304,0.320759,0
0.46995,0.521998,0.725607,0.500567,0.269048,1
0.394868,0.336547,0.704301,0.620604,0.216088,1
0.320303,0.331814,0.104142,0.189017,0.232326,1
0.282762,0.18773,0.273795,0.142274,0.320759,1
0.40279,0.44312,0.753883,0.203994,0.260305,0
0.30756,0.313935,0.424532,0.471069,0.550837,0
0.348889,0.332691,0.424731,0.609712,0.320759,1
0.416222,0.358808,0.861609,0.17858,0.427429,0
0.566902,0.520771,0.478694,0.317223,0.29328,0
0.347856,0.413672,0.818996,0.609712,0.61329,1
0.310832,0.323225,0.429112,0.546857,0.320759,1
0.332013,0.474496,0.621266,0.480145,0.26605,0
0.811434,0.479404,0.430904,0.330837,0.302523,0
0.855691,0.340228,0.565114,0.313138,0.298026,0
0.322714,0.382296,0.535643,0.491264,0.205846,1
0.309971,0.303593,0.478495,0.551396,0.555333,0
0.509385,0.361788,0.337714,0.379396,0.336997,0
0.325297,0.328659,0.545798,0.80894,0.167374,0
0.361116,0.706398,0.243528,0.443159,0.320759,0
0.54882,0.50745,0.682597,0.299523,0.288034,0
0.364732,0.334268,0.706093,0.610166,0.126905,1
0.337179,0.355127,0.52947,0.84275,0.320759,1
0.37472,0.674321,0.557746,0.286816,0.277542,0
0.482349,0.774584,0.238351,0.422283,0.361229,0
0.548132,0.547765,0.495619,0.567733,0.497377,0
0.318409,0.322524,0.486858,0.660994,0.53335,1
0.595316,0.40298,0.535444,0.717041,0.208344,0
0.339246,0.374934,0.782159,0.552076,0.424432,1
0.389013,0.674496,0.663481,0.505786,0.25281,0
0.410883,0.561437,0.571685,0.284774,0.281289,0
0.32237,0.315513,0.498208,0.725437,0.131901,1
0.443603,0.800701,0.247511,0.483776,0.402448,0
0.809196,0.315513,0.338311,0.34241,0.308768,0
0.259859,0.081332,0.178415,0.227819,0.246565,0
0.384708,0.731814,0.230984,0.309961,0.291282,0
0.348717,0.37546,0.667463,0.649194,0.807894,1
0.36921,0.354952,0.804261,0.526889,0.482388,1
0.324092,0.37213,0.638789,0.750397,0.161129,1
0.786981,0.319544,0.342294,0.343771,0.309018,0
0.313759,0.322349,0.527877,0.74064,0.320759,1
0.325986,0.407187,0.789924,0.162015,0.320759,0
0.276563,0.172831,0.500597,0.217381,0.320759,1
0.701567,0.413848,0.413978,0.40118,0.370722,0
0.589289,0.323225,0.821784,0.24983,0.273045,0
0.41605,0.724102,0.650339,0.259814,0.270547,0
0.527295,0.460473,0.459777,0.446108,0.251811,0
0.345273,0.337599,0.527479,0.794645,0.161879,1
0.315481,0.309027,0.462764,0.57681,0.540844,0
0.382125,0.621034,0.281959,0.319492,0.297027,0
0.41295,0.654514,0.716647,0.528704,0.264801,1
0.324264,0.431727,0.703704,0.241434,0.320759,0
0.264336,0.549693,0.614098,0.492625,0.412191,0
0.344068,0.450131,0.573078,0.287497,0.164876,0
0.320647,0.343383,0.511549,0.659859,0.161379,1
0.707078,0.19404,0.406014,0.403676,0.304272,0
0.372137,0.335145,0.623059,0.761062,0.194604,0
0.349234,0.433129,0.536639,0.793057,0.144891,1
0.637679,0.407362,0.333134,0.385296,0.305021,0
0.350439,0.374408,0.523497,0.575221,0.536847,1
0.278629,0.334093,0.638789,0.77808,0.09293,0
0.404856,0.587204,0.597172,0.28069,0.275793,0
0.329086,0.288694,0.481481,0.722033,0.617537,1
0.475461,0.590184,0.251493,0.295893,0.273045,0
0.346134,0.420859,0.855635,0.6172,0.204097,0
0.642328,0.344084,0.343489,0.376447,0.334749,0
0.38488,0.521823,0.629032,0.768323,0.206345,1
0.470294,0.334969,0.734568,0.706376,0.152885,1
0.404856,0.430324,0.737953,0.24393,0.424931,0
0.649905,0.434005,0.461171,0.435671,0.287285,0
0.470294,0.581595,0.301075,0.402768,0.217587,0
0.403134,0.457669,0.814217,0.70093,0.215588,1
0.359394,0.452235,0.826563,0.183572,0.320759,0
0.402101,0.564768,0.26583,0.405037,0.291781,0
0.532461,0.575811,0.542613,0.498298,0.587809,1
0.965903,0.334969,0.337117,0.339006,0.334999,0
0.347339,0.428747,0.762047,0.162696,0.320759,1
0.388497,0.588431,0.530466,0.298843,0.256558,1
0.555709,0.47099,0.302668,0.327661,0.297777,0
0.659721,0.450833,0.45221,0.460858,0.484637,0
0.335974,0.322174,0.589207,0.595189,0.320759,1
0.677975,0.45837,0.452609,0.459042,0.263303,0
0.411056,0.64277,0.490641,0.45042,0.219335,0
0.786809,0.421385,0.467145,0.472203,0.287285,0
0.469606,0.708677,0.27738,0.587701,0.224082,0
0.329602,0.483786,0.715651,0.235761,0.320759,0
0.408817,0.730762,0.286738,0.322215,0.289033,0
0.475977,0.723401,0.279172,0.312457,0.380465,0
0.314448,0.360911,0.795102,0.556614,0.234324,0
0.808507,0.476074,0.314815,0.334695,0.303522,0
0.504047,0.519018,0.303664,0.400272,0.297527,0
0.261064,0.317616,0.229391,0.13592,0.320759,1
0.334941,0.317441,0.759458,0.558203,0.472646,0
0.690546,0.289571,0.43867,0.33946,0.338496,0
0.847598,0.321998,0.332935,0.395053,0.305771,0
0.367315,0.336897,0.558144,0.884729,0.130402,0
0.393491,0.342857,0.734767,0.565464,0.219086,1
0.562769,0.485013,0.318598,0.388019,0.301024,0
0.400551,0.694829,0.27957,0.418652,0.251561,0
0.542965,0.331113,0.399044,0.39233,0.302773,0
0.36766,0.602103,0.767025,0.235307,0.255309,0
0.54882,0.507625,0.682796,0.299297,0.288034,0
0.303255,0.279229,0.44325,0.478784,0.619036,0
