@relation banana-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute At1 numeric
@attribute At2 numeric
@attribute Class {-1.0,1.0}

@data
0.38339,0.281362,-1.0
0.492712,0.634409,-1.0
0.393559,0.465771,1.0
0.50661,0.406452,1.0
0.261017,0.496057,-1.0
0.383898,0.514516,1.0
0.732203,0.150538,1.0
0.79661,0.358961,-1.0
0.390678,0.36362,1.0
0.264407,0.247312,1.0
0.579153,0.458781,1.0
0.752542,0.207885,1.0
0.347458,0.539606,-1.0
0.595593,0.512724,-1.0
0.514119,0.175627,-1.0
0.8,0.438082,-1.0
0.435254,0.585484,1.0
0.457458,0.612903,-1.0
0.262712,0.313441,1.0
0.525661,0.166667,-1.0
0.720339,0.455376,1.0
0.494915,0.366308,1.0
0.660847,0.597133,-1.0
0.625763,0.61828,-1.0
0.374746,0.517742,1.0
0.723729,0.519176,-1.0
0.344068,0.260394,-1.0
0.925424,0.632616,1.0
0.283051,0.534409,1.0
0.842373,0.449104,-1.0
0.344068,0.574731,-1.0
0.660847,0.561111,-1.0
0.730508,0.467204,-1.0
0.627458,0.750896,1.0
0.735593,0.402151,1.0
0.740678,0.386022,-1.0
0.47322,0.202509,-1.0
0.681356,0.361111,1.0
0.417627,0.216846,-1.0
0.506441,0.709677,1.0
0.368136,0.324731,1.0
0.694915,0.702509,1.0
0.660169,0.503584,-1.0
0.361356,0.524373,-1.0
0.515085,0.254122,-1.0
0.51622,0.36828,1.0
0.663051,0.5181,-1.0
0.46661,0.725806,-1.0
0.361525,0.435305,1.0
0.516847,0.802867,-1.0
0.478644,0.213262,-1.0
0.487119,0.365054,1.0
0.298305,0.274014,1.0
0.20678,0.191756,1.0
0.337288,0.574731,-1.0
0.62,0.472043,-1.0
0.409831,0.320609,-1.0
0.667288,0.679211,-1.0
0.502542,0.163082,-1.0
0.609153,0.441792,-1.0
0.567288,0.455914,1.0
0.478136,0.715054,-1.0
0.572881,0.342115,1.0
0.174576,0.498566,-1.0
0.330508,0.580466,-1.0
0.262712,0.520789,1.0
0.786441,0.344803,-1.0
0.559153,0.56362,1.0
0.242373,0.327957,1.0
0.574407,0.707885,-1.0
0.452881,0.202509,-1.0
0.514339,0.198925,-1.0
0.337288,0.54319,1.0
0.521017,0.348029,1.0
0.602203,0.517563,-1.0
0.259322,0.231183,1.0
0.572373,0.168459,-1.0
0.349153,0.609319,-1.0
0.663729,0.578853,-1.0
0.301695,0.364875,1.0
0.416271,0.222222,-1.0
0.737288,0.454122,-1.0
0.496271,0.758065,-1.0
0.433559,0.603584,-1.0
0.613051,0.24552,-1.0
0.488475,0.312545,1.0
0.425424,0.232975,-1.0
0.511695,0.72043,-1.0
0.418305,0.572401,1.0
0.481356,0.207885,-1.0
0.609153,0.747312,-1.0
0.911864,0.646953,1.0
0.629661,0.727599,-1.0
0.495763,0.303405,-1.0
0.47,0.74552,-1.0
0.576102,0.304839,1.0
0.716949,0.544265,-1.0
0.291525,0.396595,1.0
0.356271,0.394086,1.0
0.519102,0.560753,1.0
0.627288,0.603584,-1.0
0.20339,0.123656,1.0
0.365085,0.752688,-1.0
0.735593,0.570609,-1.0
0.29661,0.534946,-1.0
0.60322,0.770609,-1.0
0.257627,0.541039,-1.0
0.250847,0.347491,1.0
0.216949,0.34086,1.0
0.70678,0.249821,1.0
0.599153,0.452509,1.0
0.65322,0.512366,-1.0
0.586271,0.505018,1.0
0.461525,0.241935,-1.0
0.500169,0.451971,1.0
0.356441,0.273656,1.0
0.262712,0.518459,-1.0
0.597288,0.394444,1.0
0.257627,0.164875,1.0
0.798305,0.424964,-1.0
0.635424,0.251792,1.0
0.556949,0.655914,-1.0
0.283051,0.369713,1.0
0.832203,0.684588,1.0
0.441186,0.332258,1.0
0.563559,0.693548,1.0
0.757627,0.451792,-1.0
0.279661,0.414946,1.0
0.496102,0.356989,1.0
0.735593,0.370609,-1.0
0.749153,0.413943,-1.0
0.49322,0.534946,1.0
0.305085,0.29319,1.0
0.593051,0.688172,-1.0
0.277966,0.204301,1.0
0.3,0.606631,-1.0
0.69661,0.297849,1.0
0.815254,0.43353,-1.0
0.222034,0.305197,1.0
0.36,0.315771,1.0
0.257627,0.496057,-1.0
0.713559,0.310215,1.0
0.527712,0.396057,1.0
0.325424,0.456272,1.0
0.505932,0.349104,1.0
0.480339,0.407706,1.0
0.593898,0.636201,-1.0
0.628305,0.426595,1.0
0.291525,0.544444,-1.0
0.654915,0.538889,-1.0
0.911864,0.664875,1.0
0.608644,0.438226,1.0
0.69,0.523656,-1.0
0.547627,0.445287,1.0
0.531119,0.430573,1.0
0.211864,0.134409,1.0
0.316949,0.406989,1.0
0.327119,0.501792,-1.0
0.735593,0.427844,-1.0
0.698305,0.659498,-1.0
0.654746,0.294444,1.0
0.518695,0.145161,-1.0
0.560508,0.21147,-1.0
0.344068,0.612903,-1.0
0.19661,0.263441,1.0
0.625085,0.581541,-1.0
0.237288,0.200717,1.0
0.663051,0.462724,-1.0
0.432373,0.681004,-1.0
0.524014,0.475269,1.0
0.397966,0.24552,-1.0
0.301695,0.266487,-1.0
0.672542,0.181004,1.0
0.602542,0.202509,-1.0
0.335593,0.281183,1.0
0.932203,0.654122,1.0
0.259322,0.397491,1.0
0.378814,0.240143,-1.0
0.523817,0.478853,1.0
0.205085,0.252867,1.0
0.372034,0.236559,1.0
0.563559,0.566667,1.0
0.840678,0.22043,-1.0
0.648305,0.72043,1.0
0.53622,0.450538,1.0
0.46661,0.759857,-1.0
0.489831,0.740143,1.0
0.727119,0.390143,-1.0
0.588475,0.459677,1.0
0.698305,0.394086,-1.0
0.398475,0.664875,-1.0
0.685085,0.53871,-1.0
0.257627,0.391577,1.0
0.654915,0.209677,1.0
0.728814,0.206093,1.0
0.710169,0.451792,-1.0
0.591017,0.520251,1.0
0.705085,0.181004,1.0
0.291525,0.391577,1.0
0.467797,0.443172,1.0
0.402034,0.204301,-1.0
0.409153,0.66129,-1.0
0.597288,0.820789,-1.0
0.374237,0.324014,1.0
0.720339,0.290681,1.0
0.620678,0.206093,-1.0
0.395424,0.48172,1.0
0.637288,0.634409,-1.0
0.528831,0.2681,-1.0
0.730508,0.670251,-1.0
0.407627,0.605556,-1.0
0.459831,0.317742,1.0
0.545763,0.681004,-1.0
0.338983,0.677419,-1.0
0.718644,0.224014,1.0
0.633559,0.681004,-1.0
0.69,0.444821,-1.0
0.577627,0.679211,-1.0
0.438814,0.442419,1.0
0.333898,0.516846,-1.0
0.216949,0.250179,1.0
0.396949,0.422222,1.0
0.615932,0.681004,-1.0
0.363729,0.611111,-1.0
0.43339,0.646953,-1.0
0.448136,0.198925,-1.0
0.608136,0.24552,-1.0
0.362034,0.215054,-1.0
0.80339,0.435556,-1.0
0.179661,0.492652,-1.0
0.483898,0.209677,-1.0
0.63,0.417043,1.0
0.19661,0.522401,-1.0
0.922034,0.632616,1.0
0.56322,0.379032,1.0
0.391356,0.408065,1.0
0.468305,0.537993,1.0
0.284746,0.623656,-1.0
0.532017,0.184588,-1.0
0.56661,0.195341,-1.0
0.311864,0.310753,1.0
0.254237,0.486022,-1.0
0.861017,0.639785,1.0
0.89661,0.654122,1.0
0.494576,0.193548,-1.0
0.570508,0.499462,1.0
0.684576,0.503943,-1.0
0.70339,0.579211,-1.0
0.859322,0.655914,1.0
0.476441,0.411685,1.0
0.570339,0.639785,-1.0
0.469831,0.485125,1.0
0.3,0.412545,1.0
0.405932,0.296416,-1.0
0.678983,0.72043,-1.0
0.688814,0.520072,-1.0
0.427627,0.123656,-1.0
0.757627,0.562545,-1.0
0.612034,0.241935,-1.0
0.715254,0.505197,-1.0
0.437119,0.697133,-1.0
0.771186,0.265233,1.0
0.80678,0.444032,-1.0
0.360169,0.253047,-1.0
0.184746,0.120072,1.0
0.281356,0.24552,1.0
0.648983,0.453226,1.0
0.586271,0.516129,1.0
0.245763,0.105735,1.0
0.301695,0.339068,1.0
0.598305,0.589606,-1.0
0.254237,0.184588,1.0
0.401017,0.466846,1.0
0.749153,0.684588,1.0
0.369492,0.319534,1.0
0.725424,0.606989,-1.0
0.368814,0.50448,1.0
0.711864,0.49552,-1.0
0.276271,0.37491,1.0
0.468136,0.469892,1.0
0.68322,0.286918,1.0
0.215254,0.586918,-1.0
0.539814,0.148746,-1.0
0.671864,0.290502,1.0
0.359831,0.534409,-1.0
0.659831,0.670251,-1.0
0.435424,0.558423,1.0
0.394915,0.303226,1.0
0.142373,0.077061,1.0
0.39678,0.430125,1.0
0.522668,0.256452,-1.0
0.694915,0.251971,1.0
0.557288,0.215054,-1.0
0.615932,0.72043,1.0
0.487627,0.474731,1.0
0.400169,0.673835,-1.0
0.542712,0.433423,1.0
0.359661,0.264875,-1.0
0.427797,0.189964,-1.0
0.477797,0.713262,-1.0
0.788136,0.362545,1.0
0.675763,0.620072,-1.0
0.759322,0.339068,-1.0
0.540136,0.387993,1.0
0.587119,0.601434,-1.0
0.389661,0.202509,-1.0
0.627966,0.528315,-1.0
0.457458,0.460753,1.0
0.497797,0.213262,-1.0
0.574237,0.519534,1.0
0.618136,0.241935,1.0
0.505254,0.236559,-1.0
0.593559,0.406093,1.0
0.261017,0.164875,1.0
0.845763,0.655914,1.0
0.665763,0.407706,1.0
0.564915,0.716846,-1.0
0.605085,0.231183,-1.0
0.668475,0.332079,1.0
0.523231,0.520251,1.0
0.750847,0.585663,-1.0
0.525195,0.263799,-1.0
0.832203,0.313082,-1.0
0.487797,0.216846,-1.0
0.66322,0.21147,-1.0
0.382203,0.238351,-1.0
0.432881,0.616487,-1.0
0.264407,0.21147,1.0
0.58339,0.487993,1.0
0.338983,0.523477,-1.0
0.643898,0.584588,-1.0
0.784746,0.741935,1.0
0.20678,0.328853,1.0
0.475932,0.747312,1.0
0.596271,0.339785,1.0
0.680169,0.59552,-1.0
0.318644,0.355018,1.0
0.301695,0.459677,1.0
0.396102,0.370789,1.0
0.627797,0.166667,-1.0
0.422373,0.18638,-1.0
0.328814,0.419391,1.0
0.794915,0.184588,1.0
0.370847,0.363799,1.0
0.411864,0.415627,1.0
0.959322,0.605556,1.0
0.332203,0.416953,1.0
0.352542,0.357168,1.0
0.766102,0.21147,1.0
0.69322,0.473835,-1.0
0.506271,0.354122,1.0
0.359492,0.611111,-1.0
0.708475,0.612903,-1.0
0.70678,0.431237,-1.0
0.767797,0.123656,1.0
0.181356,0.28638,1.0
0.722034,0.519892,-1.0
0.530559,0.157706,-1.0
0.681525,0.568638,-1.0
0.66339,0.533513,1.0
0.507508,0.238351,-1.0
0.701695,0.512903,-1.0
0.478305,0.155914,-1.0
0.752542,0.469355,-1.0
0.286441,0.513441,-1.0
0.29661,0.353226,1.0
0.435085,0.193548,-1.0
0.723729,0.695341,-1.0
0.619661,0.442921,1.0
0.581356,0.188172,-1.0
0.621695,0.316846,1.0
0.651356,0.767025,1.0
0.492542,0.422688,1.0
0.618644,0.732975,1.0
0.705085,0.510215,-1.0
0.419831,0.567204,1.0
0.662542,0.436595,1.0
0.711864,0.417061,-1.0
0.250847,0.225806,1.0
0.70339,0.418799,1.0
0.65322,0.284229,1.0
0.562034,0.181004,-1.0
0.322034,0.609319,-1.0
0.735593,0.407168,-1.0
0.225424,0.218638,1.0
0.484068,0.310753,1.0
0.277966,0.197133,1.0
0.56339,0.281004,1.0
0.211864,0.273297,1.0
0.247458,0.191756,1.0
0.402542,0.254659,-1.0
0.54022,0.189964,-1.0
0.430339,0.479928,1.0
0.759322,0.425986,-1.0
0.560169,0.130824,-1.0
0.527525,0.684588,1.0
0.466441,0.189964,-1.0
0.406271,0.408065,1.0
0.532763,0.24552,-1.0
0.497797,0.209677,-1.0
0.323729,0.433728,1.0
0.718644,0.487276,-1.0
0.745763,0.177419,1.0
0.475424,0.783154,-1.0
0.70339,0.418405,1.0
0.370508,0.391935,1.0
0.635763,0.392652,1.0
0.675593,0.200717,1.0
0.262712,0.317563,1.0
0.742373,0.310573,1.0
0.240678,0.159498,1.0
0.29322,0.276344,1.0
0.859322,0.423799,-1.0
0.605932,0.542115,-1.0
0.409492,0.579211,-1.0
0.646102,0.253584,1.0
0.69661,0.316308,1.0
0.737288,0.395878,1.0
0.412203,0.193548,-1.0
0.455085,0.204301,-1.0
0.738983,0.516667,-1.0
0.681864,0.378674,1.0
0.385593,0.306093,1.0
0.267797,0.290502,1.0
0.543559,0.236559,-1.0
0.588814,0.81362,-1.0
0.3,0.625448,-1.0
0.727119,0.132616,1.0
0.532695,0.700717,-1.0
0.771186,0.435,-1.0
0.420847,0.141577,-1.0
0.344068,0.329928,1.0
0.288136,0.582796,-1.0
0.613051,0.519713,1.0
0.718644,0.347491,1.0
0.494746,0.430197,1.0
0.247458,0.522222,-1.0
0.89661,0.30914,-1.0
0.663729,0.682796,-1.0
0.500339,0.418925,1.0
0.395932,0.641577,-1.0
0.533458,0.404301,1.0
0.672373,0.457168,-1.0
0.722034,0.508244,-1.0
0.63339,0.485125,-1.0
0.230508,0.384946,1.0
0.630678,0.307527,1.0
0.358814,0.419892,1.0
0.455932,0.429145,1.0
0.330508,0.200717,1.0
0.594915,0.625448,-1.0
0.59661,0.311111,1.0
0.776271,0.493728,-1.0
0.414746,0.729391,-1.0
0.642034,0.310932,1.0
0.486102,0.870968,-1.0
0.316949,0.411093,1.0
0.476949,0.616487,-1.0
0.480847,0.355556,1.0
0.289831,0.549821,-1.0
0.332203,0.348925,1.0
0.744068,0.459677,-1.0
0.801695,0.689964,1.0
0.774576,0.747312,1.0
0.250847,0.363262,1.0
0.266102,0.207885,1.0
0.512593,0.215054,-1.0
0.413051,0.505914,1.0
0.944068,0.645161,1.0
0.361186,0.621864,-1.0
0.666441,0.361649,1.0
0.455593,0.229391,-1.0
0.474407,0.528853,1.0
0.350847,0.388172,1.0
0.6,0.409677,1.0
0.205085,0.346953,1.0
0.425085,0.293548,1.0
0.423051,0.650538,-1.0
0.271186,0.427733,1.0
0.617288,0.614695,-1.0
0.70339,0.507706,-1.0
0.592542,0.301613,1.0
0.718644,0.436129,1.0
0.627458,0.673835,-1.0
0.710169,0.519355,-1.0
0.710169,0.536559,-1.0
0.396102,0.639785,-1.0
0.332203,0.501971,1.0
0.375932,0.47491,1.0
0.45339,0.474194,1.0
0.659492,0.313799,1.0
0.652881,0.450717,1.0
0.529542,0.216846,-1.0
0.612542,0.386918,1.0
0.519288,0.216846,-1.0
0.274576,0.4219,1.0
0.742373,0.455556,-1.0
0.379492,0.462186,1.0
0.360847,0.607527,-1.0
0.392203,0.451075,1.0
0.409492,0.317204,1.0
0.565085,0.304659,1.0
0.358644,0.519892,1.0
0.586441,0.612903,-1.0
0.188136,0.270609,1.0
0.575932,0.449283,1.0
0.249153,0.512186,-1.0
0.380847,0.234767,-1.0
0.69322,0.637993,-1.0
0.362034,0.551434,1.0
0.653898,0.255197,1.0
0.801695,0.629032,1.0
0.235593,0.329032,1.0
0.592203,0.430106,1.0
0.643051,0.26595,1.0
0.580508,0.677419,1.0
0.235593,0.326344,1.0
0.971186,0.632616,1.0
0.654068,0.566667,-1.0
0.480508,0.402867,1.0
